run_id,LassoNet,XGBoost,RF
40,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(37), np.int64(40), np.int64(42), np.int64(44), np.int64(47), np.int64(49)], np.float64(582.4079307610439))","([np.int64(31), np.int64(42)], np.float64(855.6920312490556))","([np.int64(1), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(17), np.int64(22), np.int64(30), np.int64(31), np.int64(35), np.int64(42), np.int64(48), np.int64(49)], np.float64(507.4216645052808))"
41,"([np.int64(10), np.int64(30), np.int64(41), np.int64(45), np.int64(47)], np.float64(679.2865418439214))","([np.int64(29)], np.float64(876.8247952077585))","([np.int64(3), np.int64(4), np.int64(8), np.int64(11), np.int64(13), np.int64(17), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(29), np.int64(30), np.int64(34), np.int64(41)], np.float64(519.6964085784476))"
42,"([np.int64(0), np.int64(2), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(18), np.int64(22), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(41), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(587.8144397927416))","([np.int64(27), np.int64(32)], np.float64(915.9778792223874))","([np.int64(6), np.int64(8), np.int64(13), np.int64(14), np.int64(22), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(44)], np.float64(490.42657163876527))"
43,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(322.5650309218907))","([np.int64(39)], np.float64(929.0833320280558))","([np.int64(2), np.int64(5), np.int64(7), np.int64(12), np.int64(16), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(45)], np.float64(452.80212577985986))"
44,"([np.int64(3), np.int64(7), np.int64(9), np.int64(10), np.int64(14), np.int64(16), np.int64(17), np.int64(22), np.int64(23), np.int64(24), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(43), np.int64(47), np.int64(49)], np.float64(637.3640701590964))","([np.int64(33), np.int64(46)], np.float64(1007.4554825180525))","([np.int64(4), np.int64(9), np.int64(25), np.int64(26), np.int64(30), np.int64(31), np.int64(33), np.int64(37), np.int64(38), np.int64(43), np.int64(46)], np.float64(555.8785801681445))"
45,"([np.int64(0), np.int64(3), np.int64(6), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(31), np.int64(34), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(47), np.int64(48)], np.float64(699.3261300680618))","([], np.float64(665.9694830171438))","([np.int64(1), np.int64(13), np.int64(16), np.int64(19), np.int64(23), np.int64(24), np.int64(30), np.int64(37), np.int64(43), np.int64(44), np.int64(45)], np.float64(523.648463696251))"
46,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(399.50855980133974))","([np.int64(37)], np.float64(961.7725600638157))","([np.int64(4), np.int64(8), np.int64(12), np.int64(15), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(42), np.int64(44), np.int64(45)], np.float64(493.6696317120943))"
47,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(46), np.int64(48), np.int64(49)], np.float64(637.8261720012615))","([np.int64(40), np.int64(41)], np.float64(962.2423910169562))","([np.int64(3), np.int64(4), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(29), np.int64(30), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(48)], np.float64(554.3256157846612))"
48,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(584.4115669678387))","([np.int64(27)], np.float64(869.174587710214))","([np.int64(1), np.int64(6), np.int64(13), np.int64(15), np.int64(24), np.int64(27), np.int64(30), np.int64(36), np.int64(37), np.int64(41)], np.float64(530.7195879527833))"
49,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(558.9949087262922))","([np.int64(28), np.int64(30), np.int64(37)], np.float64(805.7969280339819))","([np.int64(0), np.int64(7), np.int64(13), np.int64(15), np.int64(23), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(44)], np.float64(457.576176825942))"
50,"([np.int64(3), np.int64(5), np.int64(11), np.int64(12), np.int64(13), np.int64(18), np.int64(21), np.int64(27), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(46), np.int64(49)], np.float64(579.4029931495168))","([], np.float64(612.956799866908))","([np.int64(4), np.int64(12), np.int64(13), np.int64(14), np.int64(19), np.int64(21), np.int64(23), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(44), np.int64(48)], np.float64(490.3419796523951))"
51,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(305.28493013062166))","([np.int64(30), np.int64(33), np.int64(44)], np.float64(818.1157089734179))","([np.int64(3), np.int64(4), np.int64(8), np.int64(10), np.int64(12), np.int64(17), np.int64(19), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(38), np.int64(44), np.int64(49)], np.float64(513.3349557756296))"
52,"([np.int64(1), np.int64(3), np.int64(4), np.int64(13), np.int64(15), np.int64(16), np.int64(20), np.int64(26), np.int64(30), np.int64(39), np.int64(43), np.int64(45), np.int64(49)], np.float64(687.1939072508233))","([np.int64(35), np.int64(39), np.int64(42)], np.float64(888.6507197947234))","([np.int64(2), np.int64(6), np.int64(8), np.int64(16), np.int64(24), np.int64(25), np.int64(29), np.int64(33), np.int64(35), np.int64(39), np.int64(42)], np.float64(534.3644772074925))"
53,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(422.5047279247933))","([np.int64(33), np.int64(44)], np.float64(913.1773938751948))","([np.int64(0), np.int64(4), np.int64(5), np.int64(8), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(24), np.int64(33), np.int64(44)], np.float64(485.79755954680496))"
54,"([np.int64(1), np.int64(3), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(27), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(643.8416019193489))","([np.int64(47)], np.float64(921.3121062285446))","([np.int64(3), np.int64(11), np.int64(12), np.int64(15), np.int64(21), np.int64(22), np.int64(27), np.int64(33), np.int64(36), np.int64(39), np.int64(40), np.int64(46), np.int64(47), np.int64(49)], np.float64(509.92594567388903))"
55,"([np.int64(0), np.int64(1), np.int64(3), np.int64(13), np.int64(19), np.int64(21), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(719.7046341607496))","([np.int64(30), np.int64(39)], np.float64(941.5310091242912))","([np.int64(0), np.int64(1), np.int64(3), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(30), np.int64(33), np.int64(35), np.int64(37), np.int64(39), np.int64(41)], np.float64(549.1230941210039))"
56,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(361.1106167360918))","([np.int64(21), np.int64(24), np.int64(42), np.int64(43), np.int64(48)], np.float64(705.3963735355203))","([np.int64(4), np.int64(5), np.int64(6), np.int64(14), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(31), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(482.86714119347243))"
57,"([np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(11), np.int64(16), np.int64(19), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(49)], np.float64(562.2060052896479))","([np.int64(47)], np.float64(879.549172698335))","([np.int64(2), np.int64(7), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(33), np.int64(36), np.int64(38), np.int64(43), np.int64(47), np.int64(48)], np.float64(506.5549299547742))"
58,"([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(576.3641358403366))","([np.int64(24), np.int64(44)], np.float64(899.2851120183724))","([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(29), np.int64(33), np.int64(34), np.int64(35), np.int64(44), np.int64(45)], np.float64(526.9839767014809))"
59,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(521.8453146203891))","([np.int64(16), np.int64(20), np.int64(31), np.int64(44), np.int64(45)], np.float64(634.9283904500636))","([np.int64(1), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(16), np.int64(19), np.int64(20), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(41), np.int64(44), np.int64(45)], np.float64(446.87439890321764))"
60,"([np.int64(1), np.int64(3), np.int64(7), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(29), np.int64(35), np.int64(37)], np.float64(600.7380463951358))","([np.int64(38)], np.float64(932.1338877992223))","([np.int64(3), np.int64(7), np.int64(13), np.int64(15), np.int64(19), np.int64(20), np.int64(29), np.int64(33), np.int64(38), np.int64(42)], np.float64(554.2537417690054))"
61,"([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(12), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(48), np.int64(49)], np.float64(623.6475903138498))","([np.int64(42), np.int64(44)], np.float64(852.1565222773116))","([np.int64(0), np.int64(1), np.int64(3), np.int64(8), np.int64(24), np.int64(25), np.int64(26), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(44)], np.float64(571.1464181661978))"
62,"([np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(41), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(612.5348851063923))","([np.int64(35), np.int64(37), np.int64(45), np.int64(48)], np.float64(733.4239483515564))","([np.int64(2), np.int64(9), np.int64(10), np.int64(13), np.int64(22), np.int64(27), np.int64(28), np.int64(32), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(45), np.int64(48)], np.float64(502.36243719948607))"
63,"([np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(45)], np.float64(568.7480433952874))","([np.int64(32)], np.float64(889.5546298432466))","([np.int64(0), np.int64(10), np.int64(11), np.int64(16), np.int64(22), np.int64(25), np.int64(32), np.int64(34), np.int64(35), np.int64(42)], np.float64(527.0791754747369))"
64,"([np.int64(2), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(24), np.int64(26), np.int64(27), np.int64(37), np.int64(41), np.int64(46)], np.float64(648.0520408618527))","([np.int64(29), np.int64(37), np.int64(38), np.int64(41)], np.float64(817.0259537996162))","([np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(20), np.int64(24), np.int64(29), np.int64(36), np.int64(37), np.int64(38), np.int64(41)], np.float64(555.7247261491534))"
65,"([np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(538.5501224690393))","([np.int64(38), np.int64(49)], np.float64(947.294513742074))","([np.int64(3), np.int64(4), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(38), np.int64(40), np.int64(49)], np.float64(569.3397944230924))"
66,"([np.int64(0), np.int64(3), np.int64(4), np.int64(7), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(25), np.int64(27), np.int64(30), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(47), np.int64(49)], np.float64(606.414653928556))","([np.int64(39), np.int64(43), np.int64(49)], np.float64(824.5368807542685))","([np.int64(3), np.int64(11), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(27), np.int64(32), np.int64(39), np.int64(43), np.int64(45), np.int64(49)], np.float64(536.6038351335902))"
67,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(13), np.int64(14), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47)], np.float64(578.1985191974665))","([np.int64(32), np.int64(38), np.int64(43), np.int64(44)], np.float64(729.0378435308081))","([np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(13), np.int64(16), np.int64(22), np.int64(24), np.int64(26), np.int64(32), np.int64(37), np.int64(38), np.int64(39), np.int64(43), np.int64(44)], np.float64(488.9474162906635))"
68,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(454.7007833311421))","([np.int64(24), np.int64(35), np.int64(37), np.int64(43), np.int64(45)], np.float64(648.2970420807095))","([np.int64(1), np.int64(5), np.int64(6), np.int64(11), np.int64(14), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(33), np.int64(35), np.int64(37), np.int64(42), np.int64(43), np.int64(44), np.int64(45)], np.float64(450.9162322367487))"
69,"([np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(27), np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(38), np.int64(41), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(630.6847233859887))","([np.int64(42), np.int64(49)], np.float64(887.1351720777757))","([np.int64(0), np.int64(8), np.int64(11), np.int64(20), np.int64(24), np.int64(26), np.int64(27), np.int64(33), np.int64(37), np.int64(38), np.int64(42), np.int64(49)], np.float64(547.7171645985366))"
70,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(48)], np.float64(579.7970146644424))","([], np.float64(624.8109075303869))","([np.int64(3), np.int64(5), np.int64(9), np.int64(13), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(30), np.int64(31), np.int64(36), np.int64(39), np.int64(40), np.int64(49)], np.float64(464.73921782889755))"
71,"([np.int64(0), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(16), np.int64(18), np.int64(22), np.int64(25), np.int64(34), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(47)], np.float64(584.2858102451122))","([np.int64(37), np.int64(42)], np.float64(909.3011402174096))","([np.int64(6), np.int64(9), np.int64(10), np.int64(13), np.int64(17), np.int64(18), np.int64(22), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(35), np.int64(37), np.int64(38), np.int64(42)], np.float64(463.792638566389))"
72,"([np.int64(1), np.int64(3), np.int64(4), np.int64(10), np.int64(14), np.int64(16), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(543.075488227949))","([np.int64(34)], np.float64(849.2963321017646))","([np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(14), np.int64(20), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(44), np.int64(48)], np.float64(453.0448825430568))"
73,"([np.int64(0), np.int64(3), np.int64(6), np.int64(10), np.int64(13), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(49)], np.float64(657.0223587150249))","([np.int64(33), np.int64(45)], np.float64(983.1664103567174))","([np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(18), np.int64(19), np.int64(24), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(45)], np.float64(555.1263013701019))"
74,"([np.int64(0), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(24), np.int64(28), np.int64(35), np.int64(43), np.int64(44), np.int64(46), np.int64(48)], np.float64(653.891109030067))","([np.int64(19), np.int64(39), np.int64(44), np.int64(45)], np.float64(761.015909958183))","([np.int64(2), np.int64(9), np.int64(11), np.int64(14), np.int64(18), np.int64(19), np.int64(21), np.int64(26), np.int64(28), np.int64(29), np.int64(39), np.int64(44), np.int64(45)], np.float64(536.0573353070134))"
75,"([np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(32), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(565.344915235867))","([np.int64(31), np.int64(34), np.int64(43)], np.float64(762.0633143833286))","([np.int64(1), np.int64(8), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(26), np.int64(31), np.int64(34), np.int64(39), np.int64(41), np.int64(42), np.int64(43)], np.float64(446.90386830334324))"
76,"([np.int64(2), np.int64(3), np.int64(4), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(543.3567081540383))","([], np.float64(631.9494612469784))","([np.int64(0), np.int64(2), np.int64(8), np.int64(14), np.int64(16), np.int64(17), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(39), np.int64(42), np.int64(49)], np.float64(463.3112011230105))"
77,"([np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(478.1640123488938))","([np.int64(18), np.int64(27), np.int64(32), np.int64(38), np.int64(40), np.int64(49)], np.float64(655.0355144134436))","([np.int64(11), np.int64(12), np.int64(13), np.int64(18), np.int64(20), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(38), np.int64(40), np.int64(49)], np.float64(454.8875386913808))"
78,"([np.int64(1), np.int64(5), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(46)], np.float64(616.6732673715981))","([np.int64(25), np.int64(27), np.int64(38), np.int64(42), np.int64(45)], np.float64(814.8361996642165))","([np.int64(2), np.int64(5), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(44), np.int64(45)], np.float64(484.6628317348213))"
79,"([np.int64(0), np.int64(2), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(47)], np.float64(598.6165457822348))","([np.int64(16), np.int64(43)], np.float64(973.5935949006198))","([np.int64(0), np.int64(1), np.int64(2), np.int64(9), np.int64(14), np.int64(15), np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(32), np.int64(42), np.int64(43), np.int64(47)], np.float64(565.7014066316888))"
