run_id,LassoNet,XGBoost,RF
46,"([np.int64(3), np.int64(8), np.int64(9), np.int64(21), np.int64(29), np.int64(32), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45)], np.float64(99.1706373374661))","([np.int64(8), np.int64(29), np.int64(32), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(45)], np.float64(105.85430724707452))","([np.int64(8), np.int64(29), np.int64(32), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(45)], np.float64(147.092136243688))"
47,"([np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(12), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(35), np.int64(44), np.int64(45), np.int64(47)], np.float64(98.96659206105193))","([np.int64(12), np.int64(25), np.int64(29), np.int64(31), np.int64(32), np.int64(44)], np.float64(153.96585316561757))","([np.int64(3), np.int64(8), np.int64(12), np.int64(25), np.int64(29), np.int64(31), np.int64(32), np.int64(42), np.int64(44), np.int64(47)], np.float64(171.47862334751954))"
48,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(16), np.int64(17), np.int64(19), np.int64(22), np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(37), np.int64(38), np.int64(48), np.int64(49)], np.float64(175.05574718402366))","([np.int64(9), np.int64(11), np.int64(33), np.int64(34), np.int64(37), np.int64(49)], np.float64(145.97495904676384))","([np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(33), np.int64(34), np.int64(37), np.int64(49)], np.float64(141.58663521410148))"
49,"([np.int64(2), np.int64(6), np.int64(11), np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(31), np.int64(34), np.int64(40), np.int64(41), np.int64(43), np.int64(47), np.int64(49)], np.float64(69.70227837614704))","([np.int64(14), np.int64(31), np.int64(34), np.int64(40), np.int64(43), np.int64(47), np.int64(49)], np.float64(146.1995735498019))","([np.int64(11), np.int64(14), np.int64(31), np.int64(34), np.int64(40), np.int64(43), np.int64(47), np.int64(49)], np.float64(140.8675132677781))"
50,"([np.int64(0), np.int64(3), np.int64(4), np.int64(8), np.int64(10), np.int64(13), np.int64(15), np.int64(20), np.int64(26), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(46), np.int64(48)], np.float64(125.99922131585987))","([np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(39)], np.float64(197.61437348942283))","([np.int64(10), np.int64(15), np.int64(20), np.int64(26), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(45), np.int64(46)], np.float64(170.41956758651745))"
51,"([np.int64(2), np.int64(6), np.int64(7), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(45), np.int64(47)], np.float64(90.28656443862822))","([np.int64(7), np.int64(15), np.int64(16), np.int64(19), np.int64(28), np.int64(45), np.int64(47)], np.float64(156.48161614455125))","([np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(19), np.int64(28), np.int64(45), np.int64(47)], np.float64(161.0748687179671))"
52,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(28), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(45), np.int64(46), np.int64(49)], np.float64(67.7311599704973))","([np.int64(13), np.int64(16), np.int64(28), np.int64(31), np.int64(36), np.int64(38)], np.float64(162.37356923586665))","([np.int64(9), np.int64(13), np.int64(16), np.int64(20), np.int64(22), np.int64(28), np.int64(31), np.int64(36), np.int64(38), np.int64(47), np.int64(49)], np.float64(166.85682825048988))"
53,"([np.int64(0), np.int64(7), np.int64(8), np.int64(16), np.int64(17), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(34), np.int64(38), np.int64(41), np.int64(42)], np.float64(64.44722458550876))","([np.int64(8), np.int64(17), np.int64(25), np.int64(26), np.int64(29), np.int64(34), np.int64(41)], np.float64(133.90821451360685))","([np.int64(0), np.int64(8), np.int64(17), np.int64(25), np.int64(26), np.int64(29), np.int64(34), np.int64(41)], np.float64(145.14458202379504))"
54,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(14), np.int64(16), np.int64(17), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(44)], np.float64(90.97119409493001))","([np.int64(23), np.int64(27), np.int64(31), np.int64(38), np.int64(41), np.int64(44)], np.float64(172.78845096910075))","([np.int64(1), np.int64(11), np.int64(16), np.int64(23), np.int64(27), np.int64(31), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(44)], np.float64(162.0315907060003))"
55,"([np.int64(3), np.int64(7), np.int64(9), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(25), np.int64(31), np.int64(32), np.int64(37), np.int64(38), np.int64(40), np.int64(47), np.int64(48)], np.float64(105.84861382579827))","([np.int64(3), np.int64(15), np.int64(18), np.int64(25), np.int64(31), np.int64(32), np.int64(40), np.int64(48)], np.float64(141.86864067188748))","([np.int64(3), np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(31), np.int64(32), np.int64(40), np.int64(48)], np.float64(183.82568015220895))"
56,"([np.int64(1), np.int64(3), np.int64(4), np.int64(12), np.int64(14), np.int64(16), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(45)], np.float64(97.90336990539555))","([np.int64(3), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(42), np.int64(45)], np.float64(143.3038377842017))","([np.int64(3), np.int64(4), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(42), np.int64(45)], np.float64(135.14055961870153))"
57,"([np.int64(3), np.int64(16), np.int64(18), np.int64(20), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(33), np.int64(36), np.int64(42), np.int64(44), np.int64(48)], np.float64(143.33235844533235))","([np.int64(23), np.int64(25), np.int64(30), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(48)], np.float64(107.2632543258299))","([np.int64(21), np.int64(23), np.int64(25), np.int64(30), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(48)], np.float64(163.66586492398034))"
58,"([np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(26), np.int64(29), np.int64(30), np.int64(35), np.int64(36), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(47)], np.float64(88.9198652875353))","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(30), np.int64(38), np.int64(44)], np.float64(107.47540100360706))","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(27), np.int64(30), np.int64(36), np.int64(38), np.int64(42), np.int64(44)], np.float64(174.37164794487336))"
59,"([np.int64(2), np.int64(3), np.int64(24), np.int64(28), np.int64(33), np.int64(35), np.int64(37), np.int64(44), np.int64(46)], np.float64(96.69612436897673))","([np.int64(24), np.int64(28), np.int64(33), np.int64(35), np.int64(37), np.int64(44)], np.float64(190.71673485831886))","([np.int64(2), np.int64(3), np.int64(24), np.int64(28), np.int64(33), np.int64(35), np.int64(37), np.int64(44), np.int64(48)], np.float64(164.7324408910111))"
60,"([np.int64(2), np.int64(5), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(17), np.int64(23), np.int64(26), np.int64(27), np.int64(30), np.int64(34), np.int64(38), np.int64(43), np.int64(45)], np.float64(78.75457325867494))","([np.int64(8), np.int64(12), np.int64(23), np.int64(30), np.int64(38), np.int64(42), np.int64(43), np.int64(45)], np.float64(135.29151968033153))","([np.int64(5), np.int64(8), np.int64(12), np.int64(15), np.int64(23), np.int64(30), np.int64(38), np.int64(43), np.int64(45)], np.float64(132.62983957374198))"
61,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(8), np.int64(14), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(28), np.int64(29), np.int64(32), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(46), np.int64(48)], np.float64(90.05117745484199))","([np.int64(3), np.int64(8), np.int64(19), np.int64(37), np.int64(43), np.int64(46)], np.float64(146.34108205465955))","([np.int64(3), np.int64(5), np.int64(8), np.int64(19), np.int64(28), np.int64(37), np.int64(43), np.int64(46), np.int64(48)], np.float64(164.17641232729588))"
62,"([np.int64(0), np.int64(3), np.int64(4), np.int64(9), np.int64(11), np.int64(13), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(35), np.int64(40), np.int64(42), np.int64(45), np.int64(48), np.int64(49)], np.float64(80.58667239370608))","([np.int64(13), np.int64(27), np.int64(33), np.int64(42), np.int64(45), np.int64(49)], np.float64(177.88418827816554))","([np.int64(0), np.int64(11), np.int64(13), np.int64(18), np.int64(21), np.int64(27), np.int64(33), np.int64(42), np.int64(45), np.int64(49)], np.float64(165.1161124851332))"
63,"([np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(22), np.int64(24), np.int64(27), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(49)], np.float64(81.95237917448193))","([np.int64(22), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(49)], np.float64(192.41254481945623))","([np.int64(4), np.int64(7), np.int64(22), np.int64(24), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(45), np.int64(49)], np.float64(161.87292067881498))"
64,"([np.int64(9), np.int64(12), np.int64(16), np.int64(22), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(38), np.int64(41), np.int64(46), np.int64(47), np.int64(49)], np.float64(77.27688513088002))","([np.int64(25), np.int64(28), np.int64(30), np.int64(35), np.int64(41), np.int64(49)], np.float64(178.87082170169364))","([np.int64(9), np.int64(22), np.int64(25), np.int64(28), np.int64(30), np.int64(35), np.int64(41), np.int64(49)], np.float64(134.66059615452767))"
65,"([np.int64(3), np.int64(6), np.int64(8), np.int64(12), np.int64(15), np.int64(16), np.int64(18), np.int64(23), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(35), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47)], np.float64(122.43637365235301))","([np.int64(16), np.int64(23), np.int64(26), np.int64(30), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47)], np.float64(113.38173544580025))","([np.int64(16), np.int64(23), np.int64(26), np.int64(30), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47)], np.float64(160.14535589773337))"
66,"([np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(46)], np.float64(81.10217681123001))","([np.int64(5), np.int64(8), np.int64(10), np.int64(15), np.int64(18), np.int64(24), np.int64(39)], np.float64(147.10848315856495))","([np.int64(0), np.int64(5), np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(22), np.int64(24), np.int64(27), np.int64(37), np.int64(39)], np.float64(169.22608356905593))"
67,"([np.int64(1), np.int64(5), np.int64(6), np.int64(11), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(32), np.int64(33), np.int64(34), np.int64(40), np.int64(41), np.int64(42), np.int64(49)], np.float64(85.37235833103067))","([np.int64(18), np.int64(22), np.int64(23), np.int64(32), np.int64(34), np.int64(40), np.int64(49)], np.float64(140.7989114262379))","([np.int64(1), np.int64(15), np.int64(18), np.int64(22), np.int64(23), np.int64(32), np.int64(34), np.int64(40), np.int64(48), np.int64(49)], np.float64(153.65613421245902))"
68,"([np.int64(2), np.int64(7), np.int64(9), np.int64(12), np.int64(21), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(37), np.int64(40), np.int64(41), np.int64(44), np.int64(49)], np.float64(88.14724957203056))","([np.int64(9), np.int64(21), np.int64(25), np.int64(30), np.int64(33), np.int64(37), np.int64(41)], np.float64(165.56615692929657))","([np.int64(7), np.int64(9), np.int64(21), np.int64(25), np.int64(30), np.int64(33), np.int64(37), np.int64(41)], np.float64(145.2375264648236))"
69,"([np.int64(5), np.int64(8), np.int64(10), np.int64(14), np.int64(17), np.int64(20), np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(44), np.int64(46), np.int64(47)], np.float64(65.60665412688992))","([np.int64(5), np.int64(10), np.int64(17), np.int64(28), np.int64(40), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(102.74473491292139))","([np.int64(5), np.int64(10), np.int64(17), np.int64(28), np.int64(40), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(131.78815167718685))"
70,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(25), np.int64(29), np.int64(34), np.int64(37), np.int64(39), np.int64(42), np.int64(43)], np.float64(83.5134175478394))","([np.int64(12), np.int64(16), np.int64(18), np.int64(43)], np.float64(246.34807017070008))","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(12), np.int64(16), np.int64(18), np.int64(20), np.int64(43)], np.float64(146.75806660966884))"
71,"([np.int64(2), np.int64(7), np.int64(11), np.int64(14), np.int64(22), np.int64(24), np.int64(26), np.int64(38), np.int64(41), np.int64(43), np.int64(48)], np.float64(142.9152296542941))","([np.int64(11), np.int64(14), np.int64(22), np.int64(24), np.int64(32), np.int64(38), np.int64(41)], np.float64(142.34062634052324))","([np.int64(7), np.int64(11), np.int64(14), np.int64(22), np.int64(24), np.int64(32), np.int64(38), np.int64(41)], np.float64(149.6490281067018))"
72,"([np.int64(3), np.int64(7), np.int64(11), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(64.39058461000924))","([np.int64(14), np.int64(23), np.int64(26), np.int64(36), np.int64(39), np.int64(43), np.int64(48)], np.float64(143.64824667977567))","([np.int64(14), np.int64(20), np.int64(23), np.int64(26), np.int64(36), np.int64(39), np.int64(43), np.int64(48)], np.float64(148.53006646412555))"
73,"([np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(26), np.int64(29), np.int64(31), np.int64(41), np.int64(42), np.int64(45), np.int64(48), np.int64(49)], np.float64(87.6930419038333))","([np.int64(14), np.int64(18), np.int64(20), np.int64(26), np.int64(29), np.int64(31), np.int64(43)], np.float64(198.59913219408773))","([np.int64(4), np.int64(5), np.int64(14), np.int64(18), np.int64(20), np.int64(26), np.int64(29), np.int64(31)], np.float64(158.54734198311547))"
74,"([np.int64(0), np.int64(1), np.int64(4), np.int64(7), np.int64(8), np.int64(12), np.int64(13), np.int64(18), np.int64(20), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(42)], np.float64(72.06843205336082))","([np.int64(7), np.int64(12), np.int64(28), np.int64(31), np.int64(34)], np.float64(205.1827369544712))","([np.int64(4), np.int64(7), np.int64(8), np.int64(12), np.int64(13), np.int64(28), np.int64(29), np.int64(31), np.int64(34)], np.float64(160.27678376684918))"
75,"([np.int64(1), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(40), np.int64(45), np.int64(46), np.int64(47)], np.float64(87.63521390896311))","([np.int64(12), np.int64(29), np.int64(35), np.int64(40), np.int64(45), np.int64(46)], np.float64(175.78464083340478))","([np.int64(6), np.int64(9), np.int64(12), np.int64(29), np.int64(35), np.int64(40), np.int64(45), np.int64(46)], np.float64(146.14898155815067))"
76,"([np.int64(1), np.int64(2), np.int64(6), np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(31), np.int64(32), np.int64(35), np.int64(41), np.int64(43), np.int64(47), np.int64(49)], np.float64(79.31909838309697))","([np.int64(16), np.int64(24), np.int64(25), np.int64(43), np.int64(47)], np.float64(224.02039687743644))","([np.int64(1), np.int64(2), np.int64(11), np.int64(16), np.int64(24), np.int64(25), np.int64(26), np.int64(43), np.int64(47)], np.float64(170.65506289880915))"
77,"([np.int64(2), np.int64(3), np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(34), np.int64(37), np.int64(41), np.int64(46), np.int64(49)], np.float64(79.59569504958426))","([np.int64(11), np.int64(13), np.int64(16), np.int64(21), np.int64(37), np.int64(46), np.int64(49)], np.float64(127.04474791935962))","([np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(21), np.int64(37), np.int64(46), np.int64(49)], np.float64(127.96109131750777))"
78,"([np.int64(1), np.int64(3), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(26), np.int64(31), np.int64(32), np.int64(35), np.int64(42), np.int64(45)], np.float64(95.11071015407187))","([np.int64(16), np.int64(21), np.int64(26), np.int64(31), np.int64(32), np.int64(45)], np.float64(141.94345090655256))","([np.int64(1), np.int64(3), np.int64(16), np.int64(21), np.int64(26), np.int64(31), np.int64(32), np.int64(45)], np.float64(154.40688916987565))"
79,"([np.int64(2), np.int64(3), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(84.99852964280026))","([np.int64(9), np.int64(15), np.int64(16), np.int64(21), np.int64(36), np.int64(41)], np.float64(178.18581903971955))","([np.int64(2), np.int64(9), np.int64(15), np.int64(16), np.int64(21), np.int64(36), np.int64(41), np.int64(45), np.int64(49)], np.float64(168.06867418807576))"
80,"([np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(18), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(44), np.int64(48)], np.float64(64.17176971680138))","([np.int64(14), np.int64(26), np.int64(27), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(48)], np.float64(113.34028035208412))","([np.int64(14), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(48)], np.float64(153.75443985560898))"
81,"([np.int64(1), np.int64(4), np.int64(6), np.int64(20), np.int64(27), np.int64(31), np.int64(36), np.int64(37), np.int64(45), np.int64(47)], np.float64(158.81262604079905))","([np.int64(1), np.int64(6), np.int64(8), np.int64(21), np.int64(27), np.int64(31), np.int64(36)], np.float64(135.7859903318926))","([np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(21), np.int64(27), np.int64(31), np.int64(36), np.int64(43), np.int64(45)], np.float64(152.11425679621712))"
82,"([np.int64(4), np.int64(8), np.int64(15), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(36), np.int64(38), np.int64(39), np.int64(44), np.int64(48), np.int64(49)], np.float64(76.65328531169813))","([np.int64(21), np.int64(23), np.int64(27), np.int64(38), np.int64(39), np.int64(44), np.int64(49)], np.float64(132.82971913417262))","([np.int64(6), np.int64(15), np.int64(21), np.int64(23), np.int64(27), np.int64(38), np.int64(39), np.int64(44), np.int64(49)], np.float64(140.6284841687752))"
83,"([np.int64(3), np.int64(5), np.int64(9), np.int64(10), np.int64(14), np.int64(16), np.int64(17), np.int64(23), np.int64(25), np.int64(26), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40)], np.float64(84.66988258672319))","([np.int64(10), np.int64(14), np.int64(26), np.int64(33), np.int64(35)], np.float64(197.18741300735715))","([np.int64(3), np.int64(5), np.int64(9), np.int64(10), np.int64(14), np.int64(26), np.int64(33), np.int64(35)], np.float64(140.0489571900636))"
84,"([np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(30), np.int64(32), np.int64(35), np.int64(37), np.int64(40), np.int64(48)], np.float64(73.36282183745531))","([np.int64(16), np.int64(30), np.int64(35), np.int64(37), np.int64(40), np.int64(48)], np.float64(191.22991863263945))","([np.int64(5), np.int64(9), np.int64(15), np.int64(16), np.int64(27), np.int64(30), np.int64(35), np.int64(37), np.int64(40), np.int64(48)], np.float64(155.39706794232063))"
85,"([np.int64(3), np.int64(4), np.int64(6), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(24), np.int64(26), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(46)], np.float64(87.15713242305915))","([np.int64(13), np.int64(15), np.int64(16), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(47)], np.float64(154.84182833634893))","([np.int64(6), np.int64(13), np.int64(15), np.int64(16), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(47)], np.float64(164.88581863232363))"
86,"([np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(22), np.int64(24), np.int64(26), np.int64(31), np.int64(33), np.int64(35), np.int64(41), np.int64(44), np.int64(45), np.int64(48)], np.float64(112.39816878506328))","([np.int64(19), np.int64(24), np.int64(31), np.int64(33)], np.float64(268.29571682051557))","([np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(19), np.int64(24), np.int64(26), np.int64(31), np.int64(32), np.int64(33)], np.float64(155.3300450267504))"
87,"([np.int64(0), np.int64(7), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(30), np.int64(31), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46)], np.float64(70.86635837725379))","([np.int64(7), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(31), np.int64(44), np.int64(46)], np.float64(119.01594587911458))","([np.int64(7), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(31), np.int64(44), np.int64(46)], np.float64(153.98077050103714))"
88,"([np.int64(0), np.int64(4), np.int64(5), np.int64(6), np.int64(11), np.int64(17), np.int64(22), np.int64(24), np.int64(26), np.int64(39), np.int64(41), np.int64(46), np.int64(47)], np.float64(169.63110162555094))","([np.int64(17), np.int64(22), np.int64(33), np.int64(40), np.int64(41), np.int64(46), np.int64(47)], np.float64(136.82489636942785))","([np.int64(0), np.int64(17), np.int64(22), np.int64(33), np.int64(40), np.int64(41), np.int64(46), np.int64(47)], np.float64(136.1544777562691))"
89,"([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(12), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(38), np.int64(43), np.int64(45), np.int64(47)], np.float64(71.09973259120328))","([np.int64(6), np.int64(12), np.int64(23), np.int64(27), np.int64(28), np.int64(43), np.int64(47)], np.float64(146.65882176450975))","([np.int64(3), np.int64(6), np.int64(12), np.int64(23), np.int64(27), np.int64(28), np.int64(43), np.int64(47)], np.float64(153.19164561271168))"
90,"([np.int64(0), np.int64(3), np.int64(11), np.int64(16), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(34), np.int64(37), np.int64(44), np.int64(48), np.int64(49)], np.float64(83.1184999072849))","([np.int64(26), np.int64(27), np.int64(34), np.int64(37), np.int64(48), np.int64(49)], np.float64(138.99632761482312))","([np.int64(11), np.int64(16), np.int64(26), np.int64(27), np.int64(34), np.int64(37), np.int64(48), np.int64(49)], np.float64(124.88255601802999))"
91,"([np.int64(6), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(37), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(126.507392346405))","([np.int64(19), np.int64(20), np.int64(27), np.int64(28), np.int64(31), np.int64(42), np.int64(46), np.int64(49)], np.float64(94.87502503309908))","([np.int64(19), np.int64(20), np.int64(24), np.int64(27), np.int64(28), np.int64(31), np.int64(42), np.int64(45), np.int64(46), np.int64(49)], np.float64(133.40060737716297))"
92,"([np.int64(0), np.int64(9), np.int64(11), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(24), np.int64(26), np.int64(34), np.int64(45)], np.float64(118.82272965330131))","([np.int64(9), np.int64(11), np.int64(15), np.int64(16), np.int64(24), np.int64(26), np.int64(34)], np.float64(139.333832488596))","([np.int64(0), np.int64(9), np.int64(11), np.int64(15), np.int64(16), np.int64(24), np.int64(26), np.int64(34), np.int64(38)], np.float64(147.3313711425725))"
93,"([np.int64(0), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(18), np.int64(21), np.int64(24), np.int64(25), np.int64(32), np.int64(35), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(81.75562944113246))","([np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(32), np.int64(35), np.int64(47)], np.float64(146.77182565182824))","([np.int64(11), np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(32), np.int64(35), np.int64(47)], np.float64(164.05291439913623))"
94,"([np.int64(0), np.int64(2), np.int64(7), np.int64(8), np.int64(15), np.int64(17), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(32), np.int64(34), np.int64(44), np.int64(48)], np.float64(80.13511865550804))","([np.int64(15), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(44), np.int64(48)], np.float64(149.50606219233305))","([np.int64(0), np.int64(15), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(44), np.int64(47), np.int64(48)], np.float64(138.21882688066447))"
95,"([np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(11), np.int64(17), np.int64(18), np.int64(23), np.int64(27), np.int64(37), np.int64(47)], np.float64(94.08859450898572))","([np.int64(1), np.int64(2), np.int64(5), np.int64(11), np.int64(17), np.int64(18), np.int64(37), np.int64(47)], np.float64(95.91613847277517))","([np.int64(1), np.int64(2), np.int64(5), np.int64(11), np.int64(17), np.int64(18), np.int64(37), np.int64(47)], np.float64(138.0633098101487))"
