run_id,LassoNet,XGBoost,RF
54,"([np.int64(0), np.int64(3), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(30), np.int64(41)], np.float64(44.4485605594077))","([np.int64(3), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(25)], np.float64(59.8567783604851))","([np.int64(0), np.int64(3), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(24), np.int64(25), np.int64(42)], np.float64(98.76104685694679))"
55,"([np.int64(4), np.int64(10), np.int64(17), np.int64(19), np.int64(20), np.int64(25), np.int64(28), np.int64(29), np.int64(36), np.int64(38), np.int64(40), np.int64(45), np.int64(46), np.int64(47)], np.float64(44.94327350815694))","([np.int64(4), np.int64(19), np.int64(20), np.int64(29), np.int64(36), np.int64(38)], np.float64(62.42393902950536))","([np.int64(4), np.int64(19), np.int64(20), np.int64(29), np.int64(36), np.int64(38), np.int64(49)], np.float64(91.47063056304222))"
56,"([np.int64(0), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(38), np.int64(40), np.int64(43), np.int64(46), np.int64(47), np.int64(49)], np.float64(37.67376691484908))","([np.int64(9), np.int64(38), np.int64(43), np.int64(46), np.int64(47)], np.float64(99.42884847075625))","([np.int64(0), np.int64(9), np.int64(38), np.int64(43), np.int64(46), np.int64(47)], np.float64(79.69200441511886))"
57,"([np.int64(4), np.int64(11), np.int64(13), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(35), np.int64(37), np.int64(40), np.int64(42), np.int64(46), np.int64(48)], np.float64(35.94522673019592))","([np.int64(4), np.int64(24), np.int64(27), np.int64(35), np.int64(37), np.int64(48)], np.float64(51.948680014608776))","([np.int64(4), np.int64(24), np.int64(27), np.int64(35), np.int64(37), np.int64(47), np.int64(48), np.int64(49)], np.float64(81.65844894950757))"
58,"([np.int64(1), np.int64(4), np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(30), np.int64(32), np.int64(41), np.int64(43), np.int64(47)], np.float64(49.6075519872297))","([np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(30), np.int64(32)], np.float64(61.260382353011316))","([np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(30), np.int64(32), np.int64(44)], np.float64(97.13997070878983))"
59,"([np.int64(2), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(22), np.int64(25), np.int64(27), np.int64(30), np.int64(32), np.int64(36), np.int64(45)], np.float64(49.501299948461956))","([np.int64(2), np.int64(13), np.int64(18), np.int64(25), np.int64(27), np.int64(30)], np.float64(58.51720812157701))","([np.int64(2), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(25), np.int64(27), np.int64(30)], np.float64(95.03974802652476))"
60,"([np.int64(5), np.int64(6), np.int64(10), np.int64(12), np.int64(16), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(41), np.int64(47)], np.float64(42.523851888119545))","([np.int64(16), np.int64(20), np.int64(25), np.int64(29), np.int64(32), np.int64(38)], np.float64(58.6128601641619))","([np.int64(16), np.int64(20), np.int64(25), np.int64(29), np.int64(32), np.int64(38)], np.float64(87.87597000945335))"
61,"([np.int64(1), np.int64(5), np.int64(13), np.int64(17), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(49)], np.float64(37.92300099377742))","([np.int64(5), np.int64(13), np.int64(30), np.int64(33), np.int64(36), np.int64(45)], np.float64(52.26954355910221))","([np.int64(3), np.int64(5), np.int64(13), np.int64(30), np.int64(33), np.int64(36), np.int64(45)], np.float64(82.4491987402212))"
62,"([np.int64(1), np.int64(4), np.int64(8), np.int64(11), np.int64(13), np.int64(14), np.int64(19), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(37), np.int64(39), np.int64(42), np.int64(47), np.int64(48)], np.float64(42.982597768545745))","([np.int64(8), np.int64(11), np.int64(14), np.int64(26), np.int64(27), np.int64(39), np.int64(48)], np.float64(66.9639436853487))","([np.int64(4), np.int64(8), np.int64(11), np.int64(14), np.int64(26), np.int64(27), np.int64(39)], np.float64(95.39477040256487))"
63,"([np.int64(0), np.int64(1), np.int64(3), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(21), np.int64(23), np.int64(27), np.int64(33), np.int64(36), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(49)], np.float64(51.00233012579024))","([np.int64(14), np.int64(33), np.int64(40), np.int64(42), np.int64(44)], np.float64(112.73708989098485))","([np.int64(0), np.int64(14), np.int64(21), np.int64(33), np.int64(40), np.int64(42), np.int64(44)], np.float64(96.98600518690557))"
64,"([np.int64(2), np.int64(6), np.int64(9), np.int64(22), np.int64(24), np.int64(28), np.int64(30), np.int64(31), np.int64(34), np.int64(37), np.int64(44), np.int64(46)], np.float64(49.765342152401644))","([np.int64(2), np.int64(9), np.int64(24), np.int64(30), np.int64(31), np.int64(46)], np.float64(64.57234602121443))","([np.int64(2), np.int64(9), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(46)], np.float64(91.29659278146367))"
65,"([np.int64(3), np.int64(4), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(17), np.int64(20), np.int64(23), np.int64(24), np.int64(42), np.int64(45), np.int64(47)], np.float64(48.644509409856994))","([np.int64(8), np.int64(12), np.int64(24), np.int64(42), np.int64(45), np.int64(47)], np.float64(58.41616683514672))","([np.int64(8), np.int64(12), np.int64(20), np.int64(24), np.int64(26), np.int64(42), np.int64(45), np.int64(47)], np.float64(92.24187167033921))"
66,"([np.int64(0), np.int64(8), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(35), np.int64(38), np.int64(40), np.int64(44)], np.float64(40.742181156301214))","([np.int64(10), np.int64(15), np.int64(18), np.int64(27), np.int64(38), np.int64(44), np.int64(49)], np.float64(56.5898892453867))","([np.int64(10), np.int64(15), np.int64(18), np.int64(27), np.int64(38), np.int64(44)], np.float64(85.97402735598999))"
67,"([np.int64(0), np.int64(3), np.int64(4), np.int64(12), np.int64(23), np.int64(30), np.int64(31), np.int64(34), np.int64(39), np.int64(45), np.int64(46)], np.float64(46.988410794175316))","([np.int64(0), np.int64(3), np.int64(23), np.int64(30), np.int64(31), np.int64(35), np.int64(39)], np.float64(68.04531370281066))","([np.int64(0), np.int64(3), np.int64(4), np.int64(23), np.int64(30), np.int64(31), np.int64(35), np.int64(39)], np.float64(104.78990406627914))"
68,"([np.int64(3), np.int64(5), np.int64(13), np.int64(18), np.int64(21), np.int64(23), np.int64(30), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(43)], np.float64(42.094992983323785))","([np.int64(13), np.int64(18), np.int64(21), np.int64(34), np.int64(35), np.int64(40)], np.float64(58.64732115836848))","([np.int64(13), np.int64(18), np.int64(21), np.int64(31), np.int64(34), np.int64(35), np.int64(40)], np.float64(96.99873470032082))"
69,"([np.int64(0), np.int64(4), np.int64(5), np.int64(7), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(22), np.int64(24), np.int64(26), np.int64(35), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(49)], np.float64(44.8913979375765))","([np.int64(13), np.int64(17), np.int64(43), np.int64(49)], np.float64(157.33315361707085))","([np.int64(0), np.int64(5), np.int64(13), np.int64(16), np.int64(17), np.int64(42), np.int64(43), np.int64(49)], np.float64(100.84648283044511))"
70,"([np.int64(2), np.int64(4), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(21), np.int64(23), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(41.954361245893054))","([np.int64(21), np.int64(27), np.int64(30), np.int64(37), np.int64(38), np.int64(43)], np.float64(52.46613697368836))","([np.int64(10), np.int64(21), np.int64(27), np.int64(30), np.int64(37), np.int64(38), np.int64(43)], np.float64(89.82898806036899))"
71,"([np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(30), np.int64(46)], np.float64(45.44560875869647))","([np.int64(3), np.int64(7), np.int64(16), np.int64(17), np.int64(20), np.int64(22)], np.float64(51.240992212695524))","([np.int64(3), np.int64(7), np.int64(16), np.int64(17), np.int64(20), np.int64(22)], np.float64(88.74927740444728))"
72,"([np.int64(2), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(42.55740283176297))","([np.int64(23), np.int64(34), np.int64(35), np.int64(36), np.int64(47)], np.float64(109.15342095821316))","([np.int64(14), np.int64(23), np.int64(34), np.int64(35), np.int64(36), np.int64(40), np.int64(44), np.int64(47)], np.float64(99.83531657689711))"
73,"([np.int64(3), np.int64(4), np.int64(6), np.int64(11), np.int64(13), np.int64(17), np.int64(18), np.int64(20), np.int64(28), np.int64(31), np.int64(37), np.int64(38), np.int64(39)], np.float64(44.10568632318209))","([np.int64(3), np.int64(20), np.int64(28), np.int64(31), np.int64(37), np.int64(39)], np.float64(53.68316175074368))","([np.int64(3), np.int64(11), np.int64(20), np.int64(28), np.int64(30), np.int64(31), np.int64(37), np.int64(39)], np.float64(91.79864183080925))"
74,"([np.int64(0), np.int64(5), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(49)], np.float64(46.61431388234732))","([np.int64(5), np.int64(15), np.int64(19), np.int64(20), np.int64(34), np.int64(35), np.int64(49)], np.float64(68.85661755254546))","([np.int64(5), np.int64(15), np.int64(19), np.int64(20), np.int64(34), np.int64(35), np.int64(49)], np.float64(88.30407219194979))"
75,"([np.int64(0), np.int64(5), np.int64(7), np.int64(8), np.int64(12), np.int64(18), np.int64(19), np.int64(24), np.int64(25), np.int64(27), np.int64(34), np.int64(37), np.int64(39), np.int64(46), np.int64(48)], np.float64(37.05938591816074))","([np.int64(5), np.int64(8), np.int64(12), np.int64(25), np.int64(27)], np.float64(102.24141201668824))","([np.int64(0), np.int64(5), np.int64(8), np.int64(12), np.int64(16), np.int64(25), np.int64(27)], np.float64(87.96501360408604))"
76,"([np.int64(1), np.int64(3), np.int64(4), np.int64(10), np.int64(14), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(41), np.int64(43), np.int64(45), np.int64(49)], np.float64(42.51031753256258))","([np.int64(4), np.int64(14), np.int64(29), np.int64(30), np.int64(36)], np.float64(106.47910548949916))","([np.int64(3), np.int64(4), np.int64(14), np.int64(29), np.int64(30), np.int64(36)], np.float64(87.3724516497978))"
77,"([np.int64(1), np.int64(2), np.int64(6), np.int64(7), np.int64(8), np.int64(24), np.int64(27), np.int64(29), np.int64(32), np.int64(33), np.int64(38), np.int64(43), np.int64(46)], np.float64(52.1840887722169))","([np.int64(1), np.int64(2), np.int64(7), np.int64(27), np.int64(29), np.int64(33)], np.float64(66.40041330905972))","([np.int64(1), np.int64(2), np.int64(7), np.int64(8), np.int64(27), np.int64(29), np.int64(33)], np.float64(95.01737789949603))"
78,"([np.int64(1), np.int64(2), np.int64(5), np.int64(9), np.int64(10), np.int64(21), np.int64(27), np.int64(28), np.int64(31), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(43), np.int64(46)], np.float64(51.14831079475712))","([np.int64(5), np.int64(28), np.int64(34), np.int64(35), np.int64(37), np.int64(43)], np.float64(57.099847060834065))","([np.int64(5), np.int64(8), np.int64(28), np.int64(34), np.int64(35), np.int64(37), np.int64(43)], np.float64(99.71458484558032))"
79,"([np.int64(3), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(20), np.int64(22), np.int64(23), np.int64(27), np.int64(29), np.int64(33), np.int64(34), np.int64(37), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(42.92139656877911))","([np.int64(9), np.int64(20), np.int64(22), np.int64(33), np.int64(34), np.int64(37), np.int64(42)], np.float64(62.715951627781585))","([np.int64(7), np.int64(9), np.int64(20), np.int64(22), np.int64(33), np.int64(34), np.int64(37), np.int64(42)], np.float64(92.38938477573308))"
80,"([np.int64(1), np.int64(6), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(35), np.int64(37), np.int64(38), np.int64(39)], np.float64(45.16208366182623))","([np.int64(1), np.int64(19), np.int64(20), np.int64(21), np.int64(35), np.int64(38)], np.float64(56.49228551469717))","([np.int64(1), np.int64(19), np.int64(20), np.int64(21), np.int64(35), np.int64(38), np.int64(49)], np.float64(87.52523287054491))"
81,"([np.int64(0), np.int64(6), np.int64(11), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(38), np.int64(41), np.int64(47), np.int64(48)], np.float64(36.94361297248401))","([np.int64(11), np.int64(13), np.int64(23), np.int64(26), np.int64(32), np.int64(33)], np.float64(49.763196043795226))","([np.int64(11), np.int64(13), np.int64(18), np.int64(19), np.int64(23), np.int64(26), np.int64(32), np.int64(33), np.int64(40)], np.float64(75.24821454681828))"
82,"([np.int64(7), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(34), np.int64(39), np.int64(45), np.int64(47)], np.float64(42.297406560397505))","([np.int64(10), np.int64(14), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(41)], np.float64(66.72970621985299))","([np.int64(10), np.int64(14), np.int64(24), np.int64(25), np.int64(27), np.int64(29)], np.float64(97.16272853122199))"
83,"([np.int64(4), np.int64(9), np.int64(12), np.int64(14), np.int64(20), np.int64(25), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(41.10747393803214))","([np.int64(20), np.int64(25), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(48.261477615112206))","([np.int64(20), np.int64(25), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(72.44532867450854))"
84,"([np.int64(1), np.int64(3), np.int64(5), np.int64(10), np.int64(15), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(29), np.int64(36), np.int64(37), np.int64(43), np.int64(46), np.int64(47), np.int64(49)], np.float64(45.94979598242549))","([np.int64(15), np.int64(23), np.int64(29), np.int64(35), np.int64(37), np.int64(47), np.int64(49)], np.float64(72.27527410144903))","([np.int64(15), np.int64(23), np.int64(29), np.int64(37), np.int64(47), np.int64(49)], np.float64(83.24113453066285))"
85,"([np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(12), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(48)], np.float64(48.231692334785606))","([np.int64(10), np.int64(22), np.int64(25), np.int64(32), np.int64(39), np.int64(46)], np.float64(62.09079887677228))","([np.int64(5), np.int64(10), np.int64(22), np.int64(25), np.int64(32), np.int64(39), np.int64(45), np.int64(46)], np.float64(94.72913058495075))"
86,"([np.int64(1), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(18), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(40), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(43.14397004375109))","([np.int64(1), np.int64(32), np.int64(40), np.int64(45), np.int64(47), np.int64(48)], np.float64(56.39411435870381))","([np.int64(1), np.int64(3), np.int64(5), np.int64(32), np.int64(40), np.int64(45), np.int64(47), np.int64(48)], np.float64(91.82932547650387))"
87,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(9), np.int64(16), np.int64(24), np.int64(27), np.int64(28), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(40), np.int64(43), np.int64(46), np.int64(48), np.int64(49)], np.float64(45.16104603111716))","([np.int64(24), np.int64(39), np.int64(48), np.int64(49)], np.float64(120.5551822827181))","([np.int64(0), np.int64(3), np.int64(24), np.int64(33), np.int64(39), np.int64(48), np.int64(49)], np.float64(85.14228217532181))"
88,"([np.int64(2), np.int64(4), np.int64(6), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(26), np.int64(27), np.int64(31), np.int64(36), np.int64(38), np.int64(40), np.int64(41)], np.float64(42.35465146112735))","([np.int64(4), np.int64(14), np.int64(17), np.int64(26), np.int64(38)], np.float64(119.86218157901034))","([np.int64(1), np.int64(2), np.int64(4), np.int64(14), np.int64(17), np.int64(26), np.int64(38)], np.float64(100.03058436786587))"
89,"([np.int64(1), np.int64(2), np.int64(7), np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(34), np.int64(35), np.int64(41), np.int64(43), np.int64(44), np.int64(46)], np.float64(42.5134038744426))","([np.int64(14), np.int64(15), np.int64(19), np.int64(34), np.int64(41), np.int64(43)], np.float64(63.224640965765374))","([np.int64(14), np.int64(15), np.int64(19), np.int64(29), np.int64(34), np.int64(41), np.int64(43)], np.float64(99.48445526434878))"
90,"([np.int64(4), np.int64(5), np.int64(15), np.int64(17), np.int64(20), np.int64(21), np.int64(23), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(42), np.int64(44)], np.float64(42.325753134860435))","([np.int64(4), np.int64(17), np.int64(21), np.int64(32), np.int64(34), np.int64(40)], np.float64(54.83660150177461))","([np.int64(4), np.int64(17), np.int64(18), np.int64(21), np.int64(32), np.int64(34), np.int64(40), np.int64(41)], np.float64(97.87859285072635))"
91,"([np.int64(1), np.int64(2), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(30), np.int64(34), np.int64(37), np.int64(40), np.int64(46)], np.float64(46.68974529239596))","([np.int64(2), np.int64(14), np.int64(16), np.int64(21), np.int64(30), np.int64(40)], np.float64(49.31493262291397))","([np.int64(2), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(30), np.int64(40)], np.float64(89.0560404792146))"
92,"([np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(12), np.int64(23), np.int64(42), np.int64(43), np.int64(46), np.int64(49)], np.float64(40.06417068512806))","([np.int64(4), np.int64(8), np.int64(42), np.int64(46), np.int64(49)], np.float64(98.24796954591834))","([np.int64(1), np.int64(4), np.int64(8), np.int64(42), np.int64(46), np.int64(49)], np.float64(76.2365107186462))"
93,"([np.int64(0), np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(12), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(32), np.int64(37), np.int64(39), np.int64(42), np.int64(45), np.int64(47)], np.float64(38.276445678222444))","([np.int64(1), np.int64(4), np.int64(8), np.int64(32), np.int64(47)], np.float64(105.13858455446845))","([np.int64(0), np.int64(1), np.int64(4), np.int64(8), np.int64(21), np.int64(26), np.int64(32), np.int64(46), np.int64(47)], np.float64(87.75184639008896))"
94,"([np.int64(7), np.int64(8), np.int64(16), np.int64(17), np.int64(19), np.int64(23), np.int64(24), np.int64(28), np.int64(33), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(45), np.int64(46), np.int64(48)], np.float64(48.656051334490705))","([np.int64(7), np.int64(23), np.int64(24), np.int64(28), np.int64(38), np.int64(46)], np.float64(54.55202535293927))","([np.int64(7), np.int64(23), np.int64(24), np.int64(28), np.int64(38), np.int64(46)], np.float64(86.28339619777631))"
95,"([np.int64(0), np.int64(4), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(21), np.int64(22), np.int64(24), np.int64(28), np.int64(29), np.int64(33), np.int64(44), np.int64(47), np.int64(48)], np.float64(37.43161818917727))","([np.int64(8), np.int64(28), np.int64(44), np.int64(47), np.int64(48)], np.float64(105.85839495751857))","([np.int64(0), np.int64(8), np.int64(28), np.int64(44), np.int64(47), np.int64(48)], np.float64(81.45581771896839))"
96,"([np.int64(0), np.int64(1), np.int64(4), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(18), np.int64(21), np.int64(24), np.int64(28), np.int64(35), np.int64(37), np.int64(39), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(39.56102647941031))","([np.int64(1), np.int64(4), np.int64(35), np.int64(39), np.int64(45), np.int64(46)], np.float64(57.486450119930495))","([np.int64(1), np.int64(4), np.int64(35), np.int64(38), np.int64(39), np.int64(45), np.int64(46)], np.float64(86.17953510285247))"
97,"([np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(44)], np.float64(45.685126007252784))","([np.int64(5), np.int64(13), np.int64(15), np.int64(22), np.int64(27), np.int64(39), np.int64(40)], np.float64(57.89408479359354))","([np.int64(5), np.int64(6), np.int64(13), np.int64(15), np.int64(22), np.int64(27), np.int64(33), np.int64(39), np.int64(40)], np.float64(108.36691129567657))"
98,"([np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(11), np.int64(15), np.int64(17), np.int64(18), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(34), np.int64(35), np.int64(36), np.int64(42)], np.float64(44.18211238201232))","([np.int64(6), np.int64(7), np.int64(24), np.int64(26), np.int64(28), np.int64(34)], np.float64(61.35598321452336))","([np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(18), np.int64(24), np.int64(26), np.int64(28), np.int64(34)], np.float64(110.45892866615448))"
99,"([np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(18), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(42), np.int64(47), np.int64(48)], np.float64(45.8606705599025))","([np.int64(18), np.int64(26), np.int64(35), np.int64(36), np.int64(47), np.int64(48)], np.float64(56.535180057512925))","([np.int64(18), np.int64(26), np.int64(35), np.int64(36), np.int64(47), np.int64(48)], np.float64(86.19842803006121))"
