run_id,LassoNet,XGBoost,RF
34,"([np.int64(0), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(46)], np.float64(634.8123524909171))","([np.int64(38), np.int64(43)], np.float64(938.2175437583879))","([np.int64(5), np.int64(6), np.int64(15), np.int64(26), np.int64(27), np.int64(29), np.int64(31), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(43), np.int64(44)], np.float64(600.6444855241253))"
35,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(34), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(630.3106187452527))","([np.int64(34)], np.float64(1119.4018802741912))","([np.int64(2), np.int64(3), np.int64(10), np.int64(13), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(33), np.int64(34), np.int64(43), np.int64(44), np.int64(48)], np.float64(597.0396014056786))"
36,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(654.193461648044))","([np.int64(28), np.int64(33), np.int64(34), np.int64(45)], np.float64(812.7062833078445))","([np.int64(4), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(33), np.int64(34), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(49)], np.float64(634.2078033397803))"
37,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(16), np.int64(20), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(630.6539329427496))","([np.int64(21), np.int64(47), np.int64(48)], np.float64(914.801956419695))","([np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(11), np.int64(16), np.int64(21), np.int64(23), np.int64(36), np.int64(48)], np.float64(592.2684409805285))"
38,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(566.1160136257442))","([np.int64(38), np.int64(41)], np.float64(1049.1598141414904))","([np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(16), np.int64(18), np.int64(20), np.int64(24), np.int64(32), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(43)], np.float64(574.4838116429265))"
39,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(27), np.int64(29), np.int64(30), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(47), np.int64(48)], np.float64(675.5260504134048))","([np.int64(27), np.int64(36), np.int64(48)], np.float64(979.3912120432902))","([np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(16), np.int64(23), np.int64(27), np.int64(33), np.int64(36), np.int64(41), np.int64(48)], np.float64(598.3772683560838))"
40,"([np.int64(0), np.int64(3), np.int64(9), np.int64(10), np.int64(14), np.int64(18), np.int64(20), np.int64(23), np.int64(25), np.int64(27), np.int64(31), np.int64(32), np.int64(36), np.int64(39), np.int64(44), np.int64(47), np.int64(48)], np.float64(638.7910100560024))","([np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(48)], np.float64(817.4059686409246))","([np.int64(1), np.int64(5), np.int64(11), np.int64(13), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(30), np.int64(31), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(48)], np.float64(534.7392549884312))"
41,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(49)], np.float64(615.664984794553))","([], np.float64(712.2270881047165))","([np.int64(2), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(30), np.int64(41), np.int64(45), np.int64(49)], np.float64(602.1980813675539))"
42,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(21), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(48)], np.float64(629.629005806037))","([np.int64(30), np.int64(42)], np.float64(1030.1611628911262))","([np.int64(3), np.int64(9), np.int64(13), np.int64(16), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(42), np.int64(44)], np.float64(567.9985837806682))"
43,"([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(683.1367161747908))","([np.int64(24), np.int64(44)], np.float64(1054.5295990239304))","([np.int64(10), np.int64(13), np.int64(17), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(31), np.int64(34), np.int64(44), np.int64(49)], np.float64(599.4707580731365))"
44,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(554.1772837778391))","([np.int64(24), np.int64(38)], np.float64(1006.7047094626229))","([np.int64(3), np.int64(6), np.int64(7), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(23), np.int64(24), np.int64(29), np.int64(38), np.int64(41), np.int64(48)], np.float64(551.5355013176028))"
45,"([np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(49)], np.float64(690.1585003132345))","([np.int64(29), np.int64(34)], np.float64(1069.4209833011707))","([np.int64(3), np.int64(10), np.int64(14), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(29), np.int64(34), np.int64(35)], np.float64(630.7842773269386))"
46,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(13), np.int64(14), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(610.5362295273737))","([np.int64(45), np.int64(46), np.int64(48)], np.float64(803.884356228966))","([np.int64(3), np.int64(9), np.int64(14), np.int64(17), np.int64(18), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(539.7543292301475))"
47,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(579.9082500373062))","([np.int64(25), np.int64(34)], np.float64(963.6422097543254))","([np.int64(1), np.int64(7), np.int64(13), np.int64(14), np.int64(18), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(34), np.int64(41), np.int64(44)], np.float64(511.90990096140433))"
48,"([np.int64(5), np.int64(7), np.int64(8), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(36), np.int64(38), np.int64(42), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(761.1478251625745))","([np.int64(15), np.int64(16), np.int64(41), np.int64(42), np.int64(47)], np.float64(845.5675230576172))","([np.int64(3), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(38), np.int64(41), np.int64(42)], np.float64(575.9870527361205))"
49,"([np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(662.0415595195274))","([np.int64(25), np.int64(44)], np.float64(946.1758805636575))","([np.int64(4), np.int64(7), np.int64(11), np.int64(14), np.int64(21), np.int64(23), np.int64(25), np.int64(44), np.int64(47)], np.float64(614.5195200341549))"
50,"([np.int64(3), np.int64(6), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(20), np.int64(22), np.int64(23), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(49)], np.float64(651.0475927485977))","([np.int64(42)], np.float64(1032.5212381674921))","([np.int64(6), np.int64(12), np.int64(13), np.int64(15), np.int64(19), np.int64(26), np.int64(29), np.int64(33), np.int64(36), np.int64(39), np.int64(41), np.int64(42), np.int64(44)], np.float64(576.3552513704188))"
51,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46)], np.float64(607.8995829728407))","([], np.float64(707.719043110926))","([np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(16), np.int64(17), np.int64(20), np.int64(28), np.int64(32), np.int64(35), np.int64(39), np.int64(44)], np.float64(570.9315867368671))"
52,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47)], np.float64(630.4049580788113))","([np.int64(16)], np.float64(1018.4709500245084))","([np.int64(1), np.int64(2), np.int64(6), np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(24), np.int64(29), np.int64(33), np.int64(36), np.int64(43), np.int64(44)], np.float64(588.333229474163))"
53,"([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(601.1593939810729))","([np.int64(25), np.int64(31), np.int64(43)], np.float64(1095.6900630211705))","([np.int64(1), np.int64(8), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(25), np.int64(28), np.int64(31), np.int64(39), np.int64(41), np.int64(43), np.int64(45)], np.float64(653.3253116914093))"
54,"([np.int64(0), np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(584.5272169952613))","([np.int64(34), np.int64(35), np.int64(38), np.int64(41)], np.float64(785.8321351515626))","([np.int64(6), np.int64(18), np.int64(19), np.int64(21), np.int64(26), np.int64(27), np.int64(29), np.int64(34), np.int64(35), np.int64(38), np.int64(41), np.int64(43), np.int64(49)], np.float64(583.3086446390399))"
55,"([np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(586.2659204275394))","([np.int64(16), np.int64(23), np.int64(27), np.int64(38), np.int64(46), np.int64(48)], np.float64(766.8469618820432))","([np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(23), np.int64(27), np.int64(33), np.int64(38), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(616.5503680122769))"
56,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(620.8257198880173))","([np.int64(44), np.int64(48)], np.float64(1022.9566518726309))","([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(10), np.int64(17), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(37), np.int64(44), np.int64(48)], np.float64(566.3482605153341))"
57,"([np.int64(2), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(668.4351934862091))","([np.int64(23), np.int64(40), np.int64(42)], np.float64(862.0640418334415))","([np.int64(5), np.int64(10), np.int64(11), np.int64(16), np.int64(23), np.int64(29), np.int64(30), np.int64(32), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(48), np.int64(49)], np.float64(565.8933056557205))"
58,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(616.9411130267756))","([], np.float64(699.3672776092359))","([np.int64(0), np.int64(14), np.int64(15), np.int64(16), np.int64(22), np.int64(27), np.int64(33), np.int64(38), np.int64(45), np.int64(46), np.int64(49)], np.float64(626.6162004714429))"
59,"([np.int64(0), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(45), np.int64(47), np.int64(49)], np.float64(607.0138853239368))","([np.int64(35), np.int64(37), np.int64(39), np.int64(49)], np.float64(842.8311436555763))","([np.int64(0), np.int64(3), np.int64(5), np.int64(7), np.int64(13), np.int64(25), np.int64(27), np.int64(33), np.int64(35), np.int64(37), np.int64(39), np.int64(48), np.int64(49)], np.float64(552.5381898701694))"
60,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(14), np.int64(16), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(31), np.int64(32), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(45), np.int64(48), np.int64(49)], np.float64(677.0816701413451))","([np.int64(36), np.int64(39), np.int64(41), np.int64(48)], np.float64(965.7320073727798))","([np.int64(0), np.int64(1), np.int64(5), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(20), np.int64(29), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(41)], np.float64(561.7780015213999))"
61,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(586.0249450701764))","([np.int64(44), np.int64(45)], np.float64(1048.5483873107025))","([np.int64(3), np.int64(7), np.int64(13), np.int64(16), np.int64(21), np.int64(24), np.int64(25), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(551.3460183732899))"
62,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(441.4939649175381))","([np.int64(16), np.int64(23), np.int64(25), np.int64(42)], np.float64(840.3020658594088))","([np.int64(1), np.int64(3), np.int64(11), np.int64(13), np.int64(16), np.int64(23), np.int64(25), np.int64(39), np.int64(41), np.int64(42), np.int64(47)], np.float64(611.9613162465316))"
63,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(568.9103789144955))","([np.int64(21), np.int64(44)], np.float64(1017.3458652583785))","([np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(14), np.int64(15), np.int64(21), np.int64(30), np.int64(44), np.int64(49)], np.float64(588.1470331938992))"
64,"([np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(604.7060796068166))","([np.int64(17), np.int64(27), np.int64(28), np.int64(33), np.int64(36)], np.float64(845.2306448542038))","([np.int64(4), np.int64(8), np.int64(11), np.int64(12), np.int64(17), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(38)], np.float64(607.9162222697024))"
65,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(49)], np.float64(763.9789637455505))","([], np.float64(790.0747361283132))","([np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(11), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(42), np.int64(45), np.int64(46), np.int64(48)], np.float64(664.5066072542492))"
66,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44)], np.float64(717.563158521266))","([np.int64(38), np.int64(41)], np.float64(968.70868888571))","([np.int64(1), np.int64(5), np.int64(6), np.int64(17), np.int64(19), np.int64(27), np.int64(30), np.int64(38), np.int64(41), np.int64(42), np.int64(43)], np.float64(609.7505354900446))"
67,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(669.2898752212468))","([np.int64(25)], np.float64(1062.2159007098808))","([np.int64(1), np.int64(3), np.int64(4), np.int64(11), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(36), np.int64(43)], np.float64(652.1262178347674))"
68,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(662.174644956313))","([], np.float64(741.6935890181924))","([np.int64(2), np.int64(3), np.int64(5), np.int64(10), np.int64(21), np.int64(22), np.int64(23), np.int64(29), np.int64(32), np.int64(35), np.int64(39), np.int64(40)], np.float64(624.9410932856997))"
