run_id,LassoNet,XGBoost,RF
54,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(12.637135422554264))","([np.int64(25), np.int64(26), np.int64(35), np.int64(41)], np.float64(21.794485896965774))","([np.int64(25), np.int64(26), np.int64(35), np.int64(41)], np.float64(34.48085930515503))"
55,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(19.621255680022895))","([np.int64(11), np.int64(12), np.int64(14), np.int64(47)], np.float64(26.33719882271716))","([np.int64(11), np.int64(12), np.int64(14), np.int64(34), np.int64(47)], np.float64(45.114910905316385))"
56,"([np.int64(2), np.int64(3), np.int64(8), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(22), np.int64(23), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(47), np.int64(48), np.int64(49)], np.float64(4.823860891224995))","([np.int64(8), np.int64(15), np.int64(22), np.int64(48)], np.float64(21.43894643689149))","([np.int64(8), np.int64(15), np.int64(22), np.int64(48)], np.float64(35.28373737818085))"
57,"([np.int64(9), np.int64(10), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(31), np.int64(32), np.int64(35), np.int64(36)], np.float64(4.756655500270928))","([np.int64(9), np.int64(19), np.int64(32), np.int64(35)], np.float64(20.771002342504733))","([np.int64(9), np.int64(19), np.int64(21), np.int64(32), np.int64(33), np.int64(35)], np.float64(43.8524255381305))"
58,"([np.int64(8), np.int64(22), np.int64(27), np.int64(28), np.int64(34), np.int64(36), np.int64(40), np.int64(46)], np.float64(3.2949449506584934))","([np.int64(22), np.int64(28), np.int64(40), np.int64(46)], np.float64(21.351633378489723))","([np.int64(22), np.int64(28), np.int64(40), np.int64(46)], np.float64(33.84871008841497))"
59,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(13.937811452061458))","([np.int64(14), np.int64(26), np.int64(27), np.int64(44)], np.float64(21.87025281249375))","([np.int64(14), np.int64(26), np.int64(27), np.int64(44), np.int64(47)], np.float64(40.607074533590946))"
60,"([np.int64(0), np.int64(1), np.int64(3), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(18), np.int64(21), np.int64(26), np.int64(29), np.int64(32), np.int64(38), np.int64(45)], np.float64(4.93809806313706))","([np.int64(12), np.int64(26), np.int64(32), np.int64(38), np.int64(44)], np.float64(24.715317446072586))","([np.int64(2), np.int64(10), np.int64(12), np.int64(23), np.int64(26), np.int64(32), np.int64(35), np.int64(38)], np.float64(42.894207006504146))"
61,"([np.int64(13), np.int64(21), np.int64(24), np.int64(29), np.int64(31), np.int64(39), np.int64(40), np.int64(45), np.int64(46), np.int64(48)], np.float64(5.244001775350465))","([np.int64(24), np.int64(39), np.int64(45), np.int64(46)], np.float64(21.82260326353065))","([np.int64(24), np.int64(39), np.int64(45), np.int64(46)], np.float64(35.500409528873895))"
62,"([np.int64(1), np.int64(7), np.int64(11), np.int64(12), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(41), np.int64(47)], np.float64(3.2765347287361783))","([np.int64(29), np.int64(34), np.int64(35), np.int64(47)], np.float64(19.83350761971706))","([np.int64(29), np.int64(34), np.int64(35), np.int64(47)], np.float64(32.438611949161384))"
63,"([np.int64(4), np.int64(7), np.int64(9), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(27), np.int64(29), np.int64(34), np.int64(42), np.int64(43), np.int64(44), np.int64(48)], np.float64(2.7694361505638656))","([np.int64(19), np.int64(22), np.int64(27), np.int64(34)], np.float64(24.019555511270692))","([np.int64(13), np.int64(17), np.int64(19), np.int64(21), np.int64(22), np.int64(27), np.int64(34)], np.float64(40.90268172003831))"
64,"([np.int64(5), np.int64(14), np.int64(16), np.int64(19), np.int64(21), np.int64(23), np.int64(27), np.int64(37), np.int64(45), np.int64(46), np.int64(49)], np.float64(2.6127261929683763))","([np.int64(19), np.int64(21), np.int64(37), np.int64(46)], np.float64(20.901915507147198))","([np.int64(14), np.int64(19), np.int64(21), np.int64(37), np.int64(46)], np.float64(34.07066053107384))"
65,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(17), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(11.716061085702208))","([np.int64(7), np.int64(11), np.int64(41), np.int64(46)], np.float64(23.49288810584308))","([np.int64(7), np.int64(11), np.int64(15), np.int64(41), np.int64(46)], np.float64(35.05296597011771))"
66,"([np.int64(0), np.int64(1), np.int64(3), np.int64(7), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(24), np.int64(27), np.int64(28), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47)], np.float64(8.318546053806704))","([np.int64(0), np.int64(7), np.int64(15), np.int64(31), np.int64(45), np.int64(49)], np.float64(24.252166567373106))","([np.int64(0), np.int64(7), np.int64(15), np.int64(32), np.int64(45)], np.float64(36.98344239139493))"
67,"([np.int64(0), np.int64(1), np.int64(6), np.int64(8), np.int64(11), np.int64(15), np.int64(16), np.int64(22), np.int64(25), np.int64(27), np.int64(30), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(46)], np.float64(9.11100874485525))","([np.int64(15), np.int64(25), np.int64(37), np.int64(38), np.int64(44)], np.float64(23.603442279007837))","([np.int64(15), np.int64(25), np.int64(37), np.int64(38)], np.float64(33.224178075285906))"
68,"([np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(39), np.int64(40), np.int64(48)], np.float64(10.10522488968019))","([np.int64(0), np.int64(9), np.int64(18), np.int64(20), np.int64(43)], np.float64(24.574872773555516))","([np.int64(0), np.int64(9), np.int64(18), np.int64(20), np.int64(27), np.int64(43)], np.float64(38.85317975689532))"
69,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(23), np.int64(26), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(42), np.int64(45), np.int64(46), np.int64(49)], np.float64(6.3131962507368335))","([np.int64(12), np.int64(35), np.int64(49)], np.float64(83.4249039649579))","([np.int64(0), np.int64(12), np.int64(35), np.int64(45), np.int64(49)], np.float64(36.86950396803856))"
70,"([np.int64(0), np.int64(2), np.int64(4), np.int64(7), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(25), np.int64(27), np.int64(28), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(44), np.int64(45), np.int64(47), np.int64(49)], np.float64(7.3664408467694775))","([np.int64(13), np.int64(27), np.int64(33), np.int64(36), np.int64(40)], np.float64(26.507184688919054))","([np.int64(5), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(27), np.int64(33), np.int64(40)], np.float64(45.05232290332396))"
71,"([np.int64(1), np.int64(7), np.int64(8), np.int64(11), np.int64(23), np.int64(28), np.int64(32), np.int64(41), np.int64(47), np.int64(48)], np.float64(2.480851474367947))","([np.int64(7), np.int64(8), np.int64(23), np.int64(43), np.int64(48)], np.float64(22.46996692839338))","([np.int64(7), np.int64(8), np.int64(16), np.int64(23), np.int64(48)], np.float64(34.27336039038724))"
72,"([np.int64(0), np.int64(2), np.int64(6), np.int64(10), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(34), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(8.578054084278405))","([np.int64(6), np.int64(29), np.int64(39), np.int64(43)], np.float64(23.858235210919645))","([np.int64(6), np.int64(29), np.int64(39), np.int64(43)], np.float64(36.13532447051295))"
73,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(48)], np.float64(10.387952736005824))","([np.int64(0), np.int64(5), np.int64(11), np.int64(48)], np.float64(21.206661021960315))","([np.int64(0), np.int64(3), np.int64(5), np.int64(11), np.int64(41), np.int64(48), np.int64(49)], np.float64(49.26581337865708))"
74,"([np.int64(2), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(42), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(8.97640929070447))","([np.int64(10), np.int64(16), np.int64(19), np.int64(37)], np.float64(26.464963862633244))","([np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(37), np.int64(46)], np.float64(54.724141141500525))"
75,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(25), np.int64(26), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(48), np.int64(49)], np.float64(10.085095207994422))","([np.int64(15), np.int64(18), np.int64(20), np.int64(25)], np.float64(21.80700064729183))","([np.int64(12), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(45)], np.float64(39.641081337546204))"
76,"([np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(17.35554292938844))","([np.int64(2), np.int64(9), np.int64(19), np.int64(25)], np.float64(25.43072381306118))","([np.int64(2), np.int64(5), np.int64(9), np.int64(19), np.int64(25)], np.float64(40.40652477700132))"
77,"([np.int64(3), np.int64(9), np.int64(14), np.int64(15), np.int64(17), np.int64(24), np.int64(27), np.int64(28), np.int64(32), np.int64(39), np.int64(48), np.int64(49)], np.float64(4.265950702910792))","([np.int64(9), np.int64(24), np.int64(27), np.int64(32), np.int64(49)], np.float64(21.408991676263714))","([np.int64(9), np.int64(24), np.int64(27), np.int64(32), np.int64(49)], np.float64(33.68765311732808))"
78,"([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(8.46321121806393))","([np.int64(17), np.int64(25), np.int64(28), np.int64(31)], np.float64(20.121366791263725))","([np.int64(17), np.int64(25), np.int64(28), np.int64(31)], np.float64(35.690528037863395))"
79,"([np.int64(0), np.int64(4), np.int64(5), np.int64(22), np.int64(27), np.int64(34), np.int64(39), np.int64(48), np.int64(49)], np.float64(6.186923444137718))","([np.int64(5), np.int64(27), np.int64(34), np.int64(48)], np.float64(20.331829600264275))","([np.int64(5), np.int64(14), np.int64(22), np.int64(27), np.int64(34), np.int64(48)], np.float64(40.93902039130401))"
80,"([np.int64(2), np.int64(5), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(46)], np.float64(5.798457523903624))","([np.int64(10), np.int64(23), np.int64(25), np.int64(39)], np.float64(19.169815383009247))","([np.int64(5), np.int64(10), np.int64(23), np.int64(25), np.int64(39)], np.float64(40.91588321396659))"
81,"([np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(49)], np.float64(6.720683482058198))","([np.int64(6), np.int64(29), np.int64(32), np.int64(35)], np.float64(20.50537409435601))","([np.int64(6), np.int64(29), np.int64(32), np.int64(35)], np.float64(33.9452862383921))"
82,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(32), np.int64(35), np.int64(36), np.int64(39), np.int64(44), np.int64(47), np.int64(49)], np.float64(8.064591646214849))","([np.int64(13), np.int64(19), np.int64(39), np.int64(49)], np.float64(22.349902723568235))","([np.int64(3), np.int64(13), np.int64(19), np.int64(39), np.int64(49)], np.float64(40.126942276795795))"
83,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(49)], np.float64(9.074273334123488))","([np.int64(22), np.int64(31), np.int64(37), np.int64(40), np.int64(45)], np.float64(27.11446994325112))","([np.int64(3), np.int64(16), np.int64(22), np.int64(31), np.int64(37), np.int64(40), np.int64(45)], np.float64(49.33951073236276))"
84,"([np.int64(5), np.int64(7), np.int64(10), np.int64(15), np.int64(20), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(44), np.int64(46), np.int64(49)], np.float64(6.765577584551995))","([np.int64(15), np.int64(20), np.int64(26), np.int64(35), np.int64(44)], np.float64(26.19445055896844))","([np.int64(6), np.int64(8), np.int64(15), np.int64(20), np.int64(26), np.int64(44)], np.float64(38.89102930572982))"
85,"([np.int64(1), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(47), np.int64(48)], np.float64(9.313259199563822))","([np.int64(9), np.int64(21), np.int64(35), np.int64(47)], np.float64(20.84301653274626))","([np.int64(9), np.int64(21), np.int64(23), np.int64(35), np.int64(47)], np.float64(37.811560197028555))"
86,"([np.int64(6), np.int64(7), np.int64(8), np.int64(13), np.int64(17), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(28), np.int64(42), np.int64(45), np.int64(47), np.int64(49)], np.float64(5.234905757126527))","([np.int64(8), np.int64(13), np.int64(24), np.int64(25), np.int64(48)], np.float64(22.952823975254827))","([np.int64(3), np.int64(8), np.int64(13), np.int64(24), np.int64(25), np.int64(43), np.int64(48)], np.float64(42.8254087513833))"
87,"([np.int64(0), np.int64(1), np.int64(9), np.int64(12), np.int64(15), np.int64(16), np.int64(18), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(43), np.int64(47)], np.float64(6.265730142674507))","([np.int64(18), np.int64(25), np.int64(32), np.int64(35), np.int64(38)], np.float64(28.891594187676073))","([np.int64(18), np.int64(25), np.int64(32), np.int64(33), np.int64(38)], np.float64(46.01510092012396))"
88,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(14.60327521015226))","([np.int64(16), np.int64(19), np.int64(39), np.int64(46)], np.float64(19.417753675609884))","([np.int64(16), np.int64(19), np.int64(39), np.int64(46)], np.float64(35.37597303746978))"
89,"([np.int64(2), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(18), np.int64(21), np.int64(23), np.int64(27), np.int64(33), np.int64(35), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(3.572758303074511))","([np.int64(2), np.int64(11), np.int64(27), np.int64(35)], np.float64(25.239021967085154))","([np.int64(2), np.int64(11), np.int64(27), np.int64(35)], np.float64(33.811090794651044))"
90,"([np.int64(1), np.int64(4), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(27), np.int64(30), np.int64(31), np.int64(34), np.int64(41), np.int64(46)], np.float64(4.372386823109537))","([np.int64(15), np.int64(20), np.int64(27), np.int64(41)], np.float64(22.513055818447814))","([np.int64(1), np.int64(15), np.int64(20), np.int64(27), np.int64(41)], np.float64(38.244060650429326))"
91,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(42)], np.float64(8.559130361569148))","([np.int64(3), np.int64(12), np.int64(27), np.int64(31)], np.float64(19.538331697128644))","([np.int64(3), np.int64(12), np.int64(20), np.int64(27), np.int64(31)], np.float64(35.37358651103591))"
92,"([np.int64(0), np.int64(3), np.int64(7), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(38), np.int64(42), np.int64(49)], np.float64(6.565784222680144))","([np.int64(7), np.int64(30), np.int64(32), np.int64(33), np.int64(49)], np.float64(21.27317588636085))","([np.int64(7), np.int64(30), np.int64(32), np.int64(49)], np.float64(31.005641091858486))"
93,"([np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(12), np.int64(13), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(39), np.int64(41), np.int64(42)], np.float64(6.742366125271472))","([np.int64(18), np.int64(20), np.int64(22), np.int64(31), np.int64(37)], np.float64(29.27430334511311))","([np.int64(7), np.int64(18), np.int64(20), np.int64(22), np.int64(31)], np.float64(40.14615119115604))"
94,"([np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(8.513593128360611))","([np.int64(8), np.int64(35), np.int64(44), np.int64(49)], np.float64(20.663391667357196))","([np.int64(8), np.int64(35), np.int64(41), np.int64(44), np.int64(49)], np.float64(32.28130354816775))"
95,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(8), np.int64(11), np.int64(17), np.int64(25), np.int64(30), np.int64(32), np.int64(37), np.int64(39)], np.float64(2.7865877504295757))","([np.int64(5), np.int64(8), np.int64(32), np.int64(39)], np.float64(19.92386723237011))","([np.int64(4), np.int64(5), np.int64(8), np.int64(32), np.int64(39)], np.float64(38.661326301030584))"
96,"([np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(30), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(49)], np.float64(7.108649677920545))","([np.int64(11), np.int64(13), np.int64(14), np.int64(18), np.int64(29)], np.float64(24.328684974663844))","([np.int64(11), np.int64(13), np.int64(14), np.int64(18)], np.float64(35.34823090890005))"
97,"([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(25), np.int64(35), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47)], np.float64(4.350865738394545))","([np.int64(7), np.int64(10), np.int64(16), np.int64(40)], np.float64(20.21452410183862))","([np.int64(7), np.int64(10), np.int64(16), np.int64(18), np.int64(40), np.int64(42)], np.float64(43.22887990761131))"
98,"([np.int64(3), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47)], np.float64(8.053044753555607))","([np.int64(21), np.int64(28), np.int64(30), np.int64(38), np.int64(40), np.int64(49)], np.float64(27.46407307949842))","([np.int64(21), np.int64(28), np.int64(30), np.int64(38), np.int64(40)], np.float64(35.90717221544695))"
99,"([np.int64(2), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(19), np.int64(24), np.int64(25), np.int64(26), np.int64(32), np.int64(34), np.int64(39), np.int64(40), np.int64(41), np.int64(48)], np.float64(4.427648069632369))","([np.int64(4), np.int64(26), np.int64(34), np.int64(39), np.int64(48)], np.float64(24.611497540150513))","([np.int64(4), np.int64(34), np.int64(39), np.int64(48)], np.float64(35.06699205331347))"
