run_id,LassoNet,XGBoost,RF
45,"([np.int64(3), np.int64(5), np.int64(6), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(49)], np.float64(444.809112118818))","([np.int64(36), np.int64(42), np.int64(44), np.int64(46)], np.float64(637.1801483754999))","([np.int64(5), np.int64(10), np.int64(14), np.int64(17), np.int64(18), np.int64(28), np.int64(35), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(46)], np.float64(439.4506530824526))"
46,"([np.int64(3), np.int64(4), np.int64(6), np.int64(10), np.int64(14), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(49)], np.float64(504.3663496635937))","([np.int64(26), np.int64(27), np.int64(32), np.int64(34), np.int64(40), np.int64(49)], np.float64(558.1348516003964))","([np.int64(6), np.int64(14), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(45), np.int64(49)], np.float64(419.21658425674417))"
47,"([np.int64(0), np.int64(2), np.int64(3), np.int64(7), np.int64(9), np.int64(11), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(35), np.int64(39), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(531.4327532957938))","([], np.float64(585.3200180475222))","([np.int64(3), np.int64(7), np.int64(11), np.int64(16), np.int64(18), np.int64(19), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(40), np.int64(43), np.int64(45)], np.float64(436.1709135893199))"
48,"([np.int64(0), np.int64(3), np.int64(6), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(25), np.int64(28), np.int64(33), np.int64(37), np.int64(38), np.int64(42), np.int64(43)], np.float64(561.6009650426836))","([np.int64(6), np.int64(15), np.int64(27), np.int64(30), np.int64(36), np.int64(37), np.int64(43)], np.float64(548.7269229113299))","([np.int64(1), np.int64(6), np.int64(14), np.int64(15), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(41), np.int64(42), np.int64(43)], np.float64(411.1151184900203))"
49,"([np.int64(0), np.int64(1), np.int64(2), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(47), np.int64(49)], np.float64(539.9611633095795))","([np.int64(38), np.int64(42), np.int64(47), np.int64(49)], np.float64(634.1942671386536))","([np.int64(5), np.int64(6), np.int64(8), np.int64(11), np.int64(22), np.int64(25), np.int64(36), np.int64(37), np.int64(38), np.int64(42), np.int64(47), np.int64(49)], np.float64(417.93169607791503))"
50,"([np.int64(3), np.int64(13), np.int64(14), np.int64(24), np.int64(32), np.int64(37), np.int64(40), np.int64(42)], np.float64(557.1455514866307))","([np.int64(24), np.int64(29), np.int64(44), np.int64(49)], np.float64(658.4277849408267))","([np.int64(0), np.int64(2), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(22), np.int64(24), np.int64(29), np.int64(31), np.int64(44), np.int64(46), np.int64(49)], np.float64(455.9575834366949))"
51,"([np.int64(4), np.int64(7), np.int64(10), np.int64(15), np.int64(24), np.int64(29), np.int64(30), np.int64(34), np.int64(37), np.int64(40), np.int64(46), np.int64(48)], np.float64(551.7718889208176))","([np.int64(22), np.int64(23), np.int64(24), np.int64(34), np.int64(35), np.int64(48)], np.float64(531.3786939035731))","([np.int64(9), np.int64(10), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(29), np.int64(30), np.int64(34), np.int64(48)], np.float64(442.6696657204751))"
52,"([np.int64(5), np.int64(13), np.int64(19), np.int64(23), np.int64(36), np.int64(41), np.int64(42)], np.float64(575.4725484255678))","([np.int64(22), np.int64(27), np.int64(36), np.int64(49)], np.float64(646.6960305395932))","([np.int64(2), np.int64(8), np.int64(9), np.int64(12), np.int64(16), np.int64(19), np.int64(22), np.int64(23), np.int64(27), np.int64(35), np.int64(36), np.int64(40), np.int64(49)], np.float64(425.1064668767809))"
53,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(446.89245936667606))","([np.int64(34), np.int64(41), np.int64(44)], np.float64(679.9235921630923))","([np.int64(1), np.int64(9), np.int64(14), np.int64(17), np.int64(19), np.int64(25), np.int64(26), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(41), np.int64(44)], np.float64(477.0696028094733))"
54,"([np.int64(0), np.int64(1), np.int64(6), np.int64(14), np.int64(17), np.int64(32), np.int64(37), np.int64(41), np.int64(42), np.int64(49)], np.float64(498.94123135099187))","([np.int64(40), np.int64(41), np.int64(43)], np.float64(612.6191248254961))","([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(17), np.int64(20), np.int64(40), np.int64(41), np.int64(43), np.int64(47), np.int64(48)], np.float64(368.4499486445589))"
55,"([np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(16), np.int64(20), np.int64(23), np.int64(25), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(43), np.int64(47), np.int64(49)], np.float64(531.4627027425543))","([np.int64(35), np.int64(39), np.int64(49)], np.float64(694.7878253581273))","([np.int64(0), np.int64(4), np.int64(6), np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(22), np.int64(23), np.int64(35), np.int64(39), np.int64(45), np.int64(49)], np.float64(441.29097444122533))"
56,"([np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(12), np.int64(16), np.int64(20), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(38), np.int64(40), np.int64(41), np.int64(44), np.int64(48)], np.float64(526.183971758242))","([np.int64(16), np.int64(34), np.int64(44)], np.float64(716.995026970412))","([np.int64(4), np.int64(10), np.int64(13), np.int64(14), np.int64(16), np.int64(29), np.int64(34), np.int64(35), np.int64(41), np.int64(44), np.int64(49)], np.float64(438.85684151866997))"
57,"([np.int64(3), np.int64(4), np.int64(6), np.int64(9), np.int64(13), np.int64(16), np.int64(17), np.int64(21), np.int64(24), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(38), np.int64(47)], np.float64(551.6426415552507))","([np.int64(31), np.int64(49)], np.float64(675.858239735575))","([np.int64(0), np.int64(7), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(24), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(41), np.int64(49)], np.float64(437.2905196988814))"
58,"([np.int64(5), np.int64(8), np.int64(14), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(36), np.int64(41), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(522.9698372729747))","([np.int64(28), np.int64(49)], np.float64(723.8605719115018))","([np.int64(3), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(39), np.int64(49)], np.float64(397.1688783243918))"
59,"([np.int64(0), np.int64(3), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(488.7798296234225))","([np.int64(31), np.int64(33)], np.float64(775.098785650487))","([np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(11), np.int64(12), np.int64(15), np.int64(24), np.int64(28), np.int64(30), np.int64(31), np.int64(33), np.int64(36), np.int64(37), np.int64(48), np.int64(49)], np.float64(461.8780826454274))"
60,"([np.int64(3), np.int64(4), np.int64(10), np.int64(15), np.int64(16), np.int64(23), np.int64(27), np.int64(29), np.int64(39), np.int64(44), np.int64(46), np.int64(47)], np.float64(554.3583821726143))","([np.int64(38), np.int64(44)], np.float64(820.454799415794))","([np.int64(4), np.int64(13), np.int64(15), np.int64(18), np.int64(21), np.int64(23), np.int64(25), np.int64(29), np.int64(38), np.int64(44), np.int64(48)], np.float64(477.83932405590684))"
61,"([np.int64(4), np.int64(5), np.int64(8), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(21), np.int64(40), np.int64(47), np.int64(48)], np.float64(603.6843020920497))","([np.int64(29), np.int64(30), np.int64(36), np.int64(41), np.int64(43), np.int64(48)], np.float64(633.4241261931967))","([np.int64(0), np.int64(3), np.int64(4), np.int64(11), np.int64(12), np.int64(17), np.int64(21), np.int64(22), np.int64(29), np.int64(30), np.int64(36), np.int64(41), np.int64(43), np.int64(47), np.int64(48)], np.float64(457.3294069551717))"
62,"([np.int64(8), np.int64(20), np.int64(25), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(41), np.int64(46)], np.float64(547.2838476063256))","([np.int64(32), np.int64(41), np.int64(43), np.int64(48)], np.float64(631.8175143256644))","([np.int64(3), np.int64(8), np.int64(9), np.int64(11), np.int64(16), np.int64(25), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(48)], np.float64(438.14599307263074))"
63,"([np.int64(0), np.int64(5), np.int64(6), np.int64(9), np.int64(18), np.int64(19), np.int64(20), np.int64(27), np.int64(31), np.int64(43), np.int64(49)], np.float64(554.6357317960019))","([np.int64(27), np.int64(31), np.int64(36), np.int64(40), np.int64(43), np.int64(47)], np.float64(543.8689126630562))","([np.int64(1), np.int64(6), np.int64(17), np.int64(20), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(36), np.int64(40), np.int64(43), np.int64(47)], np.float64(419.21824636000696))"
64,"([np.int64(0), np.int64(3), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(27), np.int64(28), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(47)], np.float64(507.6445668371591))","([np.int64(16), np.int64(31), np.int64(35), np.int64(42), np.int64(43)], np.float64(623.273036707998))","([np.int64(6), np.int64(11), np.int64(12), np.int64(16), np.int64(30), np.int64(31), np.int64(35), np.int64(42), np.int64(43)], np.float64(462.3083757205008))"
65,"([np.int64(2), np.int64(3), np.int64(6), np.int64(10), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(31), np.int64(33), np.int64(34), np.int64(40), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(590.0496890539505))","([np.int64(38), np.int64(41), np.int64(42), np.int64(45)], np.float64(649.6926973606949))","([np.int64(3), np.int64(8), np.int64(13), np.int64(15), np.int64(24), np.int64(26), np.int64(31), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47)], np.float64(425.1935014352568))"
66,"([np.int64(1), np.int64(3), np.int64(5), np.int64(10), np.int64(13), np.int64(25), np.int64(32), np.int64(34), np.int64(36), np.int64(41), np.int64(44)], np.float64(606.2304606778198))","([np.int64(36), np.int64(41), np.int64(45)], np.float64(647.0137425301799))","([np.int64(1), np.int64(3), np.int64(7), np.int64(12), np.int64(13), np.int64(21), np.int64(28), np.int64(31), np.int64(32), np.int64(36), np.int64(39), np.int64(41), np.int64(44), np.int64(45)], np.float64(480.03191554940645))"
67,"([np.int64(4), np.int64(8), np.int64(12), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(24), np.int64(27), np.int64(29), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(47)], np.float64(638.2749361235282))","([np.int64(17), np.int64(34)], np.float64(827.8780150105462))","([np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(17), np.int64(18), np.int64(34), np.int64(44), np.int64(47)], np.float64(473.8807066435133))"
68,"([np.int64(1), np.int64(2), np.int64(6), np.int64(8), np.int64(9), np.int64(23), np.int64(25), np.int64(28), np.int64(38), np.int64(40), np.int64(43), np.int64(46)], np.float64(545.9413616903245))","([np.int64(43)], np.float64(812.3010507586636))","([np.int64(0), np.int64(3), np.int64(5), np.int64(16), np.int64(23), np.int64(24), np.int64(30), np.int64(32), np.int64(37), np.int64(40), np.int64(43), np.int64(47)], np.float64(466.66435782455875))"
69,"([np.int64(1), np.int64(2), np.int64(4), np.int64(8), np.int64(10), np.int64(14), np.int64(21), np.int64(26), np.int64(29), np.int64(33), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(43), np.int64(46)], np.float64(606.6406154468891))","([np.int64(28)], np.float64(776.8076134279372))","([np.int64(2), np.int64(3), np.int64(5), np.int64(11), np.int64(18), np.int64(20), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(46), np.int64(49)], np.float64(413.22444383909004))"
70,"([np.int64(3), np.int64(4), np.int64(6), np.int64(9), np.int64(14), np.int64(20), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(41), np.int64(47)], np.float64(585.3786348750526))","([np.int64(11), np.int64(32), np.int64(39), np.int64(41), np.int64(48)], np.float64(632.2006903165143))","([np.int64(2), np.int64(3), np.int64(7), np.int64(10), np.int64(11), np.int64(16), np.int64(17), np.int64(21), np.int64(23), np.int64(32), np.int64(39), np.int64(41), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(437.1900586839954))"
71,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(373.2263591766685))","([np.int64(24), np.int64(37), np.int64(39), np.int64(48)], np.float64(593.9236556521821))","([np.int64(3), np.int64(7), np.int64(9), np.int64(10), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(24), np.int64(30), np.int64(37), np.int64(39), np.int64(41), np.int64(48)], np.float64(407.6033624781739))"
72,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(291.14486021138305))","([np.int64(21), np.int64(24), np.int64(39), np.int64(43), np.int64(48), np.int64(49)], np.float64(528.5361598133321))","([np.int64(0), np.int64(5), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(30), np.int64(35), np.int64(39), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(419.20427770437254))"
73,"([np.int64(12), np.int64(13), np.int64(19), np.int64(27), np.int64(32), np.int64(33), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(47), np.int64(49)], np.float64(519.4936228859324))","([np.int64(23), np.int64(30), np.int64(36), np.int64(39), np.int64(49)], np.float64(616.2706832728892))","([np.int64(5), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(20), np.int64(23), np.int64(27), np.int64(30), np.int64(32), np.int64(36), np.int64(39), np.int64(49)], np.float64(405.97762639907694))"
74,"([np.int64(3), np.int64(8), np.int64(18), np.int64(31), np.int64(35), np.int64(40), np.int64(41), np.int64(47), np.int64(49)], np.float64(541.3924773032144))","([np.int64(22), np.int64(31), np.int64(35), np.int64(40), np.int64(42), np.int64(48)], np.float64(578.67729007644))","([np.int64(3), np.int64(8), np.int64(14), np.int64(18), np.int64(22), np.int64(27), np.int64(31), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(42), np.int64(48), np.int64(49)], np.float64(430.37476906583726))"
75,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(434.8081705129908))","([np.int64(32), np.int64(37)], np.float64(856.7527400677633))","([np.int64(0), np.int64(3), np.int64(4), np.int64(11), np.int64(12), np.int64(16), np.int64(20), np.int64(29), np.int64(32), np.int64(33), np.int64(37), np.int64(43)], np.float64(467.62097263565613))"
76,"([np.int64(3), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(28), np.int64(40), np.int64(41), np.int64(45), np.int64(47)], np.float64(536.2653016022352))","([np.int64(18), np.int64(41), np.int64(47)], np.float64(732.0442504622985))","([np.int64(3), np.int64(4), np.int64(9), np.int64(16), np.int64(18), np.int64(31), np.int64(35), np.int64(38), np.int64(41), np.int64(45), np.int64(47)], np.float64(444.32701580075127))"
77,"([np.int64(2), np.int64(5), np.int64(16), np.int64(17), np.int64(19), np.int64(24), np.int64(25), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(42), np.int64(43)], np.float64(570.1739867992892))","([np.int64(25), np.int64(35), np.int64(48)], np.float64(743.2302056593855))","([np.int64(2), np.int64(5), np.int64(16), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(40), np.int64(48), np.int64(49)], np.float64(428.32487597048805))"
78,"([np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(16), np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(28), np.int64(29), np.int64(32), np.int64(38), np.int64(39), np.int64(46), np.int64(49)], np.float64(529.2820187680819))","([np.int64(13), np.int64(17), np.int64(36)], np.float64(738.5721591066222))","([np.int64(3), np.int64(5), np.int64(10), np.int64(12), np.int64(13), np.int64(17), np.int64(19), np.int64(33), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41)], np.float64(410.951401943528))"
79,"([np.int64(0), np.int64(3), np.int64(4), np.int64(14), np.int64(16), np.int64(19), np.int64(26), np.int64(28), np.int64(32), np.int64(48)], np.float64(542.8756810933112))","([np.int64(28), np.int64(33), np.int64(37), np.int64(47)], np.float64(648.2864978588033))","([np.int64(4), np.int64(6), np.int64(12), np.int64(16), np.int64(19), np.int64(28), np.int64(33), np.int64(37), np.int64(39), np.int64(44), np.int64(47)], np.float64(492.64610836829786))"
80,"([np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(15), np.int64(25), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(41), np.int64(42)], np.float64(505.7138759156797))","([np.int64(15), np.int64(16), np.int64(49)], np.float64(665.3775300927638))","([np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(23), np.int64(29), np.int64(31), np.int64(35), np.int64(38), np.int64(49)], np.float64(381.95522618983523))"
81,"([np.int64(3), np.int64(6), np.int64(21), np.int64(27), np.int64(32), np.int64(33), np.int64(37), np.int64(44)], np.float64(607.0661482151488))","([np.int64(29), np.int64(32), np.int64(42), np.int64(48)], np.float64(662.5128412235875))","([np.int64(3), np.int64(4), np.int64(9), np.int64(12), np.int64(15), np.int64(18), np.int64(23), np.int64(26), np.int64(29), np.int64(32), np.int64(34), np.int64(38), np.int64(42), np.int64(48)], np.float64(456.20540012703873))"
82,"([np.int64(0), np.int64(2), np.int64(13), np.int64(22), np.int64(24), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(37), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(534.798807535462))","([np.int64(11), np.int64(13), np.int64(29), np.int64(42), np.int64(48), np.int64(49)], np.float64(598.6780563330884))","([np.int64(3), np.int64(11), np.int64(12), np.int64(13), np.int64(22), np.int64(23), np.int64(29), np.int64(31), np.int64(36), np.int64(39), np.int64(42), np.int64(48), np.int64(49)], np.float64(427.38925567019805))"
83,"([np.int64(13), np.int64(17), np.int64(21), np.int64(27), np.int64(28), np.int64(34), np.int64(36)], np.float64(619.116640092169))","([], np.float64(611.4258275019096))","([np.int64(3), np.int64(6), np.int64(7), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(18), np.int64(21), np.int64(30), np.int64(36), np.int64(42)], np.float64(480.9153695758715))"
84,"([np.int64(3), np.int64(15), np.int64(16), np.int64(18), np.int64(22), np.int64(25), np.int64(27), np.int64(30), np.int64(34), np.int64(37), np.int64(42)], np.float64(507.9958103183511))","([np.int64(33), np.int64(37)], np.float64(764.4642892533906))","([np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(25), np.int64(27), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(42)], np.float64(453.1081573125597))"
85,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(43), np.int64(45), np.int64(46)], np.float64(481.93868555612966))","([np.int64(24), np.int64(25), np.int64(26), np.int64(36)], np.float64(678.0655995381053))","([np.int64(15), np.int64(19), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(32), np.int64(35), np.int64(36), np.int64(42), np.int64(43), np.int64(45)], np.float64(443.7947656640895))"
86,"([np.int64(0), np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(15), np.int64(19), np.int64(20), np.int64(23), np.int64(27), np.int64(32), np.int64(33), np.int64(38), np.int64(42), np.int64(47)], np.float64(638.5288670848811))","([np.int64(20), np.int64(30), np.int64(37), np.int64(45)], np.float64(722.5814271984556))","([np.int64(0), np.int64(1), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(20), np.int64(25), np.int64(30), np.int64(31), np.int64(32), np.int64(37), np.int64(45)], np.float64(459.34251018155726))"
87,"([np.int64(0), np.int64(4), np.int64(5), np.int64(11), np.int64(18), np.int64(21), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(499.02366437570004))","([np.int64(27), np.int64(33), np.int64(44), np.int64(45)], np.float64(709.2931575221265))","([np.int64(0), np.int64(2), np.int64(4), np.int64(18), np.int64(26), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(41), np.int64(44), np.int64(45), np.int64(46)], np.float64(471.3822106705859))"
88,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(218.78818126308374))","([np.int64(14), np.int64(45), np.int64(47)], np.float64(800.0314712485904))","([np.int64(0), np.int64(8), np.int64(13), np.int64(14), np.int64(20), np.int64(21), np.int64(32), np.int64(33), np.int64(36), np.int64(41), np.int64(45), np.int64(47)], np.float64(456.75113198988277))"
89,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(277.07014019308707))","([np.int64(11), np.int64(17), np.int64(46)], np.float64(657.5952399479296))","([np.int64(1), np.int64(5), np.int64(10), np.int64(11), np.int64(13), np.int64(17), np.int64(22), np.int64(23), np.int64(26), np.int64(29), np.int64(33), np.int64(36), np.int64(39), np.int64(41), np.int64(44), np.int64(46)], np.float64(411.190610744945))"
90,"([np.int64(3), np.int64(7), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(18), np.int64(29), np.int64(31), np.int64(42), np.int64(45)], np.float64(552.462596713496))","([np.int64(15), np.int64(21), np.int64(24), np.int64(29)], np.float64(685.524679564741))","([np.int64(1), np.int64(4), np.int64(6), np.int64(7), np.int64(13), np.int64(15), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(29)], np.float64(449.4696487372058))"
