run_id,LassoNet,XGBoost,RF
40,"([np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(35), np.int64(37), np.int64(40), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(335.1479113368496))","([np.int64(13), np.int64(17), np.int64(25), np.int64(29), np.int64(33), np.int64(45), np.int64(47)], np.float64(416.2512777617086))","([np.int64(1), np.int64(3), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(17), np.int64(18), np.int64(22), np.int64(25), np.int64(29), np.int64(33), np.int64(47)], np.float64(293.7191849001207))"
41,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(8), np.int64(12), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(33), np.int64(35), np.int64(37), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(334.8880481722882))","([np.int64(15), np.int64(20), np.int64(42), np.int64(43), np.int64(44)], np.float64(369.14958149871603))","([np.int64(1), np.int64(2), np.int64(12), np.int64(15), np.int64(20), np.int64(21), np.int64(32), np.int64(33), np.int64(42), np.int64(43), np.int64(44)], np.float64(279.03019897853704))"
42,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(22), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(178.88156207430308))","([np.int64(39), np.int64(45), np.int64(48)], np.float64(406.82877105087647))","([np.int64(3), np.int64(7), np.int64(8), np.int64(10), np.int64(13), np.int64(22), np.int64(25), np.int64(31), np.int64(39), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(235.65447753564862))"
43,"([np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(22), np.int64(23), np.int64(26), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(145.14615058542614))","([np.int64(12), np.int64(30), np.int64(33), np.int64(35), np.int64(38), np.int64(39), np.int64(48), np.int64(49)], np.float64(331.0983541109491))","([np.int64(4), np.int64(9), np.int64(12), np.int64(13), np.int64(23), np.int64(30), np.int64(33), np.int64(35), np.int64(38), np.int64(39), np.int64(48), np.int64(49)], np.float64(254.12754603328997))"
44,"([np.int64(0), np.int64(1), np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(13), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(44), np.int64(45)], np.float64(390.9050717393351))","([np.int64(7), np.int64(23), np.int64(37), np.int64(40), np.int64(42), np.int64(46)], np.float64(408.91624238316507))","([np.int64(3), np.int64(5), np.int64(7), np.int64(20), np.int64(23), np.int64(28), np.int64(33), np.int64(37), np.int64(40), np.int64(42), np.int64(46)], np.float64(313.31261899131306))"
45,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(32), np.int64(36), np.int64(42), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(321.8419563667286))","([np.int64(21), np.int64(24), np.int64(25), np.int64(30), np.int64(36), np.int64(47), np.int64(49)], np.float64(302.72619811880605))","([np.int64(14), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(30), np.int64(36), np.int64(41), np.int64(42), np.int64(47), np.int64(49)], np.float64(286.669564640543))"
46,"([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(179.58902446021952))","([np.int64(24), np.int64(26), np.int64(39), np.int64(43), np.int64(46), np.int64(48)], np.float64(381.4260774386347))","([np.int64(6), np.int64(15), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(33), np.int64(39), np.int64(43), np.int64(46), np.int64(48)], np.float64(307.14264408549144))"
47,"([np.int64(0), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(310.04772501304035))","([np.int64(31), np.int64(36), np.int64(45), np.int64(48)], np.float64(442.83187294409737))","([np.int64(0), np.int64(3), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(31), np.int64(34), np.int64(36), np.int64(45), np.int64(48)], np.float64(298.73312982743147))"
48,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(40), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(193.80424978903835))","([np.int64(27), np.int64(32), np.int64(36), np.int64(43), np.int64(44), np.int64(47), np.int64(49)], np.float64(339.19543502720717))","([np.int64(7), np.int64(8), np.int64(14), np.int64(16), np.int64(26), np.int64(27), np.int64(28), np.int64(32), np.int64(36), np.int64(43), np.int64(44), np.int64(47), np.int64(49)], np.float64(244.14671366818285))"
49,"([np.int64(2), np.int64(5), np.int64(6), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(46)], np.float64(354.65801815343383))","([np.int64(25), np.int64(28), np.int64(45), np.int64(48)], np.float64(488.3675987518764))","([np.int64(2), np.int64(3), np.int64(8), np.int64(15), np.int64(22), np.int64(25), np.int64(27), np.int64(28), np.int64(42), np.int64(43), np.int64(45), np.int64(48)], np.float64(293.30265422816245))"
50,"([np.int64(7), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(26), np.int64(30), np.int64(33), np.int64(45)], np.float64(458.7875514486476))","([np.int64(26), np.int64(31), np.int64(42), np.int64(45), np.int64(46), np.int64(49)], np.float64(377.72167411560287))","([np.int64(0), np.int64(3), np.int64(13), np.int64(18), np.int64(24), np.int64(26), np.int64(29), np.int64(31), np.int64(42), np.int64(45), np.int64(46), np.int64(49)], np.float64(285.4726626502419))"
51,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(208.34651833776874))","([np.int64(28), np.int64(29), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(43), np.int64(46)], np.float64(341.85611054943706))","([np.int64(6), np.int64(9), np.int64(14), np.int64(18), np.int64(28), np.int64(29), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(43), np.int64(46)], np.float64(249.23359661080548))"
52,"([np.int64(0), np.int64(1), np.int64(2), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(26), np.int64(28), np.int64(33), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(345.60237561518335))","([np.int64(17), np.int64(28), np.int64(41), np.int64(43), np.int64(45), np.int64(48)], np.float64(408.1169157135665))","([np.int64(0), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(17), np.int64(28), np.int64(39), np.int64(41), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(295.7703613131414))"
53,"([np.int64(1), np.int64(2), np.int64(7), np.int64(10), np.int64(13), np.int64(21), np.int64(29), np.int64(31), np.int64(34), np.int64(35), np.int64(37), np.int64(41), np.int64(42), np.int64(43), np.int64(45)], np.float64(364.20759936499))","([np.int64(31), np.int64(34), np.int64(37), np.int64(38), np.int64(46)], np.float64(426.96324110105746))","([np.int64(0), np.int64(1), np.int64(5), np.int64(7), np.int64(23), np.int64(26), np.int64(27), np.int64(31), np.int64(34), np.int64(37), np.int64(38), np.int64(46)], np.float64(251.01631934306718))"
54,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(120.05131965931795))","([np.int64(18), np.int64(25), np.int64(37), np.int64(40), np.int64(41), np.int64(45)], np.float64(428.6856231108883))","([np.int64(4), np.int64(5), np.int64(17), np.int64(18), np.int64(22), np.int64(25), np.int64(29), np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(41), np.int64(45)], np.float64(310.53621986739233))"
55,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(154.32160190095007))","([np.int64(17), np.int64(23), np.int64(28), np.int64(29), np.int64(30), np.int64(48)], np.float64(376.9990797108893))","([np.int64(2), np.int64(3), np.int64(7), np.int64(10), np.int64(15), np.int64(17), np.int64(23), np.int64(28), np.int64(29), np.int64(30), np.int64(48)], np.float64(315.0610413275844))"
56,"([np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(14), np.int64(15), np.int64(16), np.int64(20), np.int64(24), np.int64(30), np.int64(31), np.int64(32), np.int64(36), np.int64(40), np.int64(42), np.int64(48), np.int64(49)], np.float64(331.22358958906204))","([np.int64(20), np.int64(31), np.int64(36), np.int64(40), np.int64(49)], np.float64(412.62248482492396))","([np.int64(0), np.int64(3), np.int64(5), np.int64(7), np.int64(20), np.int64(21), np.int64(31), np.int64(36), np.int64(40), np.int64(49)], np.float64(277.7528146419784))"
57,"([np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(144.71592286761472))","([np.int64(23), np.int64(34), np.int64(35), np.int64(38), np.int64(48)], np.float64(376.9075641437201))","([np.int64(2), np.int64(7), np.int64(8), np.int64(9), np.int64(14), np.int64(23), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(40), np.int64(48)], np.float64(269.944913880885))"
58,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(14), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(110.56190290864036))","([np.int64(25), np.int64(32), np.int64(33), np.int64(38), np.int64(45), np.int64(49)], np.float64(406.2282635481399))","([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(12), np.int64(23), np.int64(25), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(43), np.int64(45), np.int64(49)], np.float64(277.5540054793172))"
59,"([np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(47), np.int64(49)], np.float64(178.88204472392658))","([np.int64(26), np.int64(28), np.int64(29), np.int64(40)], np.float64(486.4895531334754))","([np.int64(2), np.int64(3), np.int64(9), np.int64(10), np.int64(12), np.int64(15), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(40), np.int64(43)], np.float64(317.13383250739076))"
60,"([np.int64(3), np.int64(9), np.int64(10), np.int64(12), np.int64(19), np.int64(21), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(41)], np.float64(343.330921828525))","([np.int64(15), np.int64(21), np.int64(26), np.int64(38), np.int64(39)], np.float64(402.62407058738734))","([np.int64(0), np.int64(3), np.int64(6), np.int64(15), np.int64(21), np.int64(23), np.int64(26), np.int64(33), np.int64(38), np.int64(39), np.int64(41)], np.float64(255.47454981724943))"
61,"([np.int64(5), np.int64(11), np.int64(12), np.int64(16), np.int64(20), np.int64(21), np.int64(28), np.int64(29), np.int64(33), np.int64(34), np.int64(35), np.int64(46), np.int64(47)], np.float64(356.0826252979637))","([np.int64(12), np.int64(16), np.int64(20), np.int64(30), np.int64(34), np.int64(35)], np.float64(392.70146748550025))","([np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(16), np.int64(19), np.int64(20), np.int64(30), np.int64(34), np.int64(35), np.int64(42)], np.float64(296.4695289839833))"
62,"([np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(48), np.int64(49)], np.float64(218.2218930113866))","([np.int64(10), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(40)], np.float64(388.0787393442587))","([np.int64(1), np.int64(2), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(38), np.int64(40)], np.float64(295.442937257336))"
63,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(121.02470858371294))","([np.int64(16), np.int64(18), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(33), np.int64(34), np.int64(41), np.int64(45)], np.float64(270.4377245912688))","([np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(33), np.int64(34), np.int64(36), np.int64(41), np.int64(45)], np.float64(254.39238554151493))"
64,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(217.36156872757414))","([np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(29), np.int64(34)], np.float64(416.41781456517907))","([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(11), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(33), np.int64(34)], np.float64(261.3776435397457))"
65,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(150.43779786253873))","([np.int64(16), np.int64(17), np.int64(27), np.int64(40), np.int64(45), np.int64(49)], np.float64(304.72736308654294))","([np.int64(2), np.int64(5), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(20), np.int64(27), np.int64(40), np.int64(45), np.int64(49)], np.float64(257.1026369917618))"
66,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(36), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(154.9007389228915))","([np.int64(5), np.int64(28), np.int64(39), np.int64(40), np.int64(41), np.int64(45), np.int64(46), np.int64(49)], np.float64(287.69871344881676))","([np.int64(1), np.int64(5), np.int64(8), np.int64(11), np.int64(19), np.int64(28), np.int64(39), np.int64(40), np.int64(41), np.int64(45), np.int64(46), np.int64(49)], np.float64(295.6414073826973))"
67,"([np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(47), np.int64(49)], np.float64(208.20783135378252))","([np.int64(18), np.int64(20), np.int64(22), np.int64(24), np.int64(41)], np.float64(409.8842830277445))","([np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(34), np.int64(41)], np.float64(268.12758681871105))"
68,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(36), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(237.1551095434096))","([np.int64(16), np.int64(18), np.int64(23), np.int64(26), np.int64(27), np.int64(30), np.int64(39)], np.float64(354.00478026199227))","([np.int64(4), np.int64(9), np.int64(10), np.int64(12), np.int64(16), np.int64(18), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(39)], np.float64(275.1006716536615))"
69,"([np.int64(0), np.int64(3), np.int64(5), np.int64(7), np.int64(9), np.int64(16), np.int64(21), np.int64(24), np.int64(28), np.int64(36), np.int64(37), np.int64(41), np.int64(46), np.int64(48)], np.float64(364.1715554541756))","([np.int64(28), np.int64(30), np.int64(40), np.int64(41), np.int64(45), np.int64(46), np.int64(48)], np.float64(325.254773400863))","([np.int64(4), np.int64(12), np.int64(16), np.int64(17), np.int64(20), np.int64(28), np.int64(30), np.int64(40), np.int64(41), np.int64(45), np.int64(46), np.int64(48)], np.float64(285.11241649208614))"
70,"([np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(201.19490614240752))","([np.int64(22), np.int64(39), np.int64(43), np.int64(47), np.int64(49)], np.float64(410.0953815596444))","([np.int64(10), np.int64(17), np.int64(18), np.int64(22), np.int64(32), np.int64(39), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(294.29562034183186))"
71,"([np.int64(2), np.int64(5), np.int64(9), np.int64(11), np.int64(15), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(204.54543322804767))","([np.int64(21), np.int64(33), np.int64(36), np.int64(38), np.int64(41), np.int64(42)], np.float64(377.50209520594325))","([np.int64(2), np.int64(11), np.int64(21), np.int64(23), np.int64(27), np.int64(33), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(46)], np.float64(287.20447251872685))"
72,"([np.int64(5), np.int64(8), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(35), np.int64(37), np.int64(38), np.int64(41), np.int64(42), np.int64(47), np.int64(48)], np.float64(200.88445890789993))","([np.int64(14), np.int64(15), np.int64(25), np.int64(26), np.int64(35), np.int64(37), np.int64(38), np.int64(42)], np.float64(338.9093925501091))","([np.int64(5), np.int64(7), np.int64(8), np.int64(14), np.int64(15), np.int64(23), np.int64(25), np.int64(26), np.int64(35), np.int64(37), np.int64(38), np.int64(42)], np.float64(281.19430241915217))"
73,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(31), np.int64(34), np.int64(36), np.int64(39), np.int64(40), np.int64(45), np.int64(46), np.int64(47)], np.float64(258.94610576258873))","([np.int64(16), np.int64(20), np.int64(22), np.int64(43)], np.float64(520.877448116036))","([np.int64(3), np.int64(4), np.int64(8), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(36), np.int64(43), np.int64(45), np.int64(46)], np.float64(309.8314781240031))"
74,"([np.int64(3), np.int64(10), np.int64(12), np.int64(13), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(29), np.int64(31), np.int64(37), np.int64(38), np.int64(41)], np.float64(387.81448854161124))","([np.int64(35), np.int64(36), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47)], np.float64(345.1011957839172))","([np.int64(3), np.int64(9), np.int64(14), np.int64(15), np.int64(35), np.int64(36), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47)], np.float64(304.15551672117704))"
75,"([np.int64(0), np.int64(1), np.int64(3), np.int64(6), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(31), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(272.98911673604164))","([np.int64(35), np.int64(38), np.int64(41), np.int64(42), np.int64(49)], np.float64(471.02121213930053))","([np.int64(1), np.int64(3), np.int64(20), np.int64(26), np.int64(28), np.int64(33), np.int64(35), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(49)], np.float64(295.23020649706893))"
76,"([np.int64(3), np.int64(5), np.int64(6), np.int64(11), np.int64(13), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(42), np.int64(45), np.int64(47)], np.float64(382.7981647495621))","([np.int64(34), np.int64(40), np.int64(42)], np.float64(592.8898442656796))","([np.int64(0), np.int64(5), np.int64(11), np.int64(14), np.int64(15), np.int64(22), np.int64(25), np.int64(31), np.int64(32), np.int64(34), np.int64(40), np.int64(42)], np.float64(293.8386226781322))"
77,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(49)], np.float64(212.04175894997604))","([np.int64(12), np.int64(15), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(43)], np.float64(364.0147177393115))","([np.int64(3), np.int64(5), np.int64(7), np.int64(12), np.int64(15), np.int64(27), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(49)], np.float64(301.269666106068))"
